"","pred","true_label","fold"
"1946","alpha","alpha",3
"1947","beta","not applicable",3
"1948","alpha","alpha",3
"1949","beta","beta",3
"1950","alpha","not applicable",3
"1951","ductal","not applicable",3
"1952","alpha","not applicable",3
"1953","not applicable","not applicable",3
"1954","not applicable","PSC",3
"1955","not applicable","not applicable",3
"1956","not applicable","ductal",3
"1957","not applicable","not applicable",3
"1958","ductal","ductal",3
"1959","gamma","gamma",3
"1960","ductal","ductal",3
"1961","ductal","ductal",3
"1962","alpha","alpha",3
"1963","alpha","alpha",3
"1964","alpha","alpha",3
"1965","gamma","gamma",3
"1966","unclassified endocrine","not applicable",3
"1967","ductal","ductal",3
"1968","ductal","ductal",3
"1969","unclassified endocrine","not applicable",3
"1970","acinar","acinar",3
"1971","ductal","ductal",3
"1972","ductal","ductal",3
"1973","ductal","ductal",3
"1974","ductal","not applicable",3
"1975","ductal","ductal",3
"1976","not applicable","not applicable",3
"1977","ductal","ductal",3
"1978","not applicable","not applicable",3
"1979","acinar","acinar",3
"1980","acinar","not applicable",3
"1981","ductal","not applicable",3
"1982","not applicable","not applicable",3
"1983","acinar","not applicable",3
"1984","not applicable","not applicable",3
"1985","alpha","not applicable",3
"1986","ductal","ductal",3
"1987","PSC","PSC",3
"1988","acinar","acinar",3
"1989","not applicable","not applicable",3
"1990","not applicable","not applicable",3
"1991","not applicable","not applicable",3
"1992","beta","beta",3
"1993","ductal","ductal",3
"1994","alpha","alpha",3
"1995","not applicable","not applicable",3
"1996","not applicable","not applicable",3
"1997","ductal","ductal",3
"1998","MHC class II","MHC class II",3
"1999","alpha","alpha",3
"2000","ductal","ductal",3
"2001","ductal","ductal",3
"2002","alpha","alpha",3
"2003","unclassified endocrine","not applicable",3
"2004","acinar","acinar",3
"2005","unclassified endocrine","not applicable",3
"2006","not applicable","not applicable",3
"2007","ductal","ductal",3
"2008","ductal","ductal",3
"2009","not applicable","not applicable",3
"2010","not applicable","not applicable",3
"2011","ductal","ductal",3
"2012","alpha","alpha",3
"2013","ductal","ductal",3
"2014","ductal","not applicable",3
"2015","ductal","ductal",3
"2016","ductal","ductal",3
"2017","co-expression","co-expression",3
"2018","acinar","acinar",3
"2019","not applicable","not applicable",3
"2020","unclassified endocrine","unclassified endocrine",3
"2021","alpha","alpha",3
"2022","alpha","alpha",3
"2023","ductal","ductal",3
"2024","not applicable","not applicable",3
"2025","ductal","ductal",3
"2026","delta","delta",3
"2027","PSC","PSC",3
"2028","alpha","alpha",3
"2029","ductal","ductal",3
"2030","alpha","alpha",3
"2031","gamma","gamma",3
"2032","ductal","ductal",3
"2033","co-expression","co-expression",3
"2034","alpha","alpha",3
"2035","alpha","alpha",3
"2036","not applicable","not applicable",3
"2037","ductal","ductal",3
"2038","ductal","ductal",3
"2039","delta","delta",3
"2040","not applicable","not applicable",3
"2041","beta","beta",3
"2042","delta","delta",3
"2043","ductal","ductal",3
"2044","not applicable","not applicable",3
"2045","unclassified endocrine","not applicable",3
"2046","ductal","ductal",3
"2047","not applicable","not applicable",3
"2048","delta","delta",3
"2049","delta","delta",3
"2050","gamma","gamma",3
"2051","ductal","ductal",3
"2052","not applicable","not applicable",3
"2053","ductal","ductal",3
"2054","alpha","alpha",3
"2055","beta","beta",3
"2056","gamma","gamma",3
"2057","unclassified endocrine","not applicable",3
"2058","alpha","alpha",3
"2059","not applicable","not applicable",3
"2060","ductal","ductal",3
"2061","delta","delta",3
"2062","not applicable","not applicable",3
"2063","alpha","alpha",3
"2064","beta","beta",3
"2065","ductal","ductal",3
"2066","ductal","ductal",3
"2067","delta","delta",3
"2068","beta","beta",3
"2069","alpha","alpha",3
"2070","delta","delta",3
"2071","unclassified endocrine","not applicable",3
"2072","alpha","alpha",3
"2073","ductal","ductal",3
"2074","alpha","alpha",3
"2075","not applicable","not applicable",3
"2076","alpha","alpha",3
"2077","alpha","alpha",3
"2078","beta","beta",3
"2079","not applicable","not applicable",3
"2080","alpha","alpha",3
"2081","gamma","gamma",3
"2082","beta","beta",3
"2083","not applicable","not applicable",3
"2084","beta","beta",3
"2085","alpha","alpha",3
"2086","not applicable","not applicable",3
"2087","alpha","alpha",3
"2088","acinar","acinar",3
"2089","co-expression","co-expression",3
"2090","alpha","alpha",3
"2091","ductal","ductal",3
"2092","unclassified endocrine","not applicable",3
"2093","alpha","alpha",3
"2094","alpha","alpha",3
"2095","alpha","alpha",3
"2096","beta","beta",3
"2097","beta","beta",3
"2098","ductal","ductal",3
"2099","alpha","alpha",3
"2100","delta","delta",3
"2101","beta","beta",3
"2102","delta","delta",3
"2103","beta","beta",3
"2104","beta","beta",3
"2105","alpha","alpha",3
"2106","alpha","alpha",3
"2107","alpha","alpha",3
"2108","alpha","alpha",3
"2109","delta","delta",3
"2110","delta","delta",4
"2111","unclassified endocrine","not applicable",4
"2112","alpha","alpha",4
"2113","alpha","alpha",4
"2114","not applicable","not applicable",4
"2115","not applicable","not applicable",4
"2116","gamma","gamma",4
"2117","alpha","alpha",4
"2118","alpha","alpha",4
"2119","not applicable","not applicable",4
"2120","beta","beta",4
"2121","unclassified endocrine","not applicable",4
"2122","acinar","acinar",4
"2123","alpha","alpha",4
"2124","unclassified endocrine","not applicable",4
"2125","alpha","alpha",4
"2126","alpha","alpha",4
"2127","endothelial","endothelial",4
"2128","alpha","alpha",4
"2129","alpha","alpha",4
"2130","unclassified endocrine","not applicable",4
"2131","delta","delta",4
"2132","delta","delta",4
"2133","unclassified endocrine","not applicable",4
"2134","gamma","gamma",4
"2135","gamma","gamma",4
"2136","alpha","alpha",4
"2137","beta","beta",4
"2138","alpha","alpha",4
"2139","delta","delta",4
"2140","acinar","acinar",4
"2141","ductal","ductal",4
"2142","not applicable","unclassified endocrine",4
"2143","unclassified endocrine","unclassified endocrine",4
"2144","unclassified endocrine","not applicable",4
"2145","acinar","acinar",4
"2146","beta","beta",4
"2147","delta","delta",4
"2148","ductal","ductal",4
"2149","unclassified endocrine","not applicable",4
"2150","unclassified endocrine","unclassified endocrine",4
"2151","alpha","alpha",4
"2152","alpha","alpha",4
"2153","beta","beta",4
"2154","unclassified endocrine","not applicable",4
"2155","unclassified endocrine","not applicable",4
"2156","gamma","gamma",4
"2157","beta","beta",4
"2158","unclassified endocrine","not applicable",4
"2159","unclassified endocrine","not applicable",4
"2160","gamma","not applicable",4
"2161","gamma","gamma",4
"2162","gamma","gamma",4
"2163","unclassified endocrine","not applicable",4
"2164","not applicable","not applicable",4
"2165","not applicable","unclassified endocrine",4
"2166","delta","delta",4
"2167","beta","beta",4
"2168","alpha","alpha",4
"2169","not applicable","ductal",4
"2170","beta","beta",4
"2171","alpha","alpha",4
"2172","not applicable","not applicable",4
"2173","acinar","acinar",4
"2174","ductal","ductal",4
"2175","beta","beta",4
"2176","alpha","alpha",4
"2177","alpha","alpha",4
"2178","gamma","gamma",4
"2179","unclassified endocrine","unclassified endocrine",4
"2180","unclassified endocrine","not applicable",4
"2181","alpha","alpha",4
"2182","alpha","alpha",4
"2183","ductal","ductal",4
"2184","alpha","alpha",4
"2185","alpha","alpha",4
"2186","alpha","alpha",4
"2187","alpha","alpha",4
"2188","beta","beta",4
"2189","not applicable","not applicable",4
"2190","alpha","not applicable",4
"2191","acinar","acinar",4
"2192","gamma","gamma",4
"2193","not applicable","not applicable",4
"2194","alpha","alpha",4
"2195","beta","not applicable",4
"2196","alpha","alpha",4
"2197","alpha","alpha",4
"2198","alpha","alpha",4
"2199","alpha","alpha",4
"2200","delta","delta",4
"2201","not applicable","not applicable",4
"2202","alpha","alpha",4
"2203","gamma","gamma",4
"2204","unclassified endocrine","not applicable",4
"2205","gamma","gamma",4
"2206","alpha","alpha",4
"2207","alpha","alpha",4
"2208","beta","beta",4
"2209","alpha","alpha",4
"2210","alpha","alpha",4
"2211","unclassified endocrine","not applicable",4
"2212","alpha","alpha",4
"2213","unclassified endocrine","not applicable",4
"2214","alpha","alpha",4
"2215","alpha","alpha",4
"2216","gamma","gamma",4
"2217","alpha","alpha",4
"2218","gamma","gamma",4
"2219","alpha","alpha",4
"2220","beta","beta",4
"2221","alpha","alpha",4
"2222","unclassified endocrine","not applicable",4
"2223","co-expression","alpha",4
"2224","alpha","alpha",4
"2225","alpha","alpha",4
"2226","gamma","gamma",4
"2227","alpha","alpha",4
"2228","gamma","gamma",4
"2229","gamma","gamma",4
"2230","delta","delta",4
"2231","alpha","alpha",4
"2232","not applicable","not applicable",4
"2233","alpha","alpha",4
"2234","alpha","not applicable",4
"2235","gamma","not applicable",4
"2236","alpha","alpha",4
"2237","alpha","not applicable",4
"2238","alpha","alpha",4
"2239","alpha","not applicable",4
"2240","alpha","alpha",4
"2241","alpha","alpha",4
"2242","delta","not applicable",4
"2243","alpha","alpha",4
"2244","alpha","alpha",4
"2245","alpha","alpha",4
"2246","alpha","alpha",4
"2247","delta","delta",4
"2248","acinar","acinar",4
"2249","unclassified endocrine","not applicable",4
"2250","alpha","alpha",4
"2251","alpha","not applicable",4
"2252","unclassified endocrine","not applicable",4
"2253","acinar","acinar",4
"2254","gamma","gamma",4
"2255","alpha","not applicable",4
"2256","unclassified endocrine","not applicable",4
"2257","unclassified endocrine","not applicable",4
"2258","alpha","alpha",4
"2259","alpha","alpha",4
"2260","alpha","alpha",4
"2261","epsilon","epsilon",4
"2262","alpha","alpha",4
"2263","not applicable","not applicable",4
"2264","alpha","not applicable",4
"2265","alpha","alpha",4
"2266","gamma","gamma",4
"2267","not applicable","not applicable",4
"2268","ductal","ductal",4
"2269","alpha","alpha",4
"2270","not applicable","alpha",4
"2271","not applicable","not applicable",4
"2272","delta","not applicable",4
"2273","unclassified endocrine","not applicable",4
"2274","not applicable","not applicable",4
"2275","not applicable","not applicable",4
"2276","not applicable","not applicable",4
"2277","unclassified endocrine","not applicable",4
"2278","delta","delta",4
"2279","alpha","alpha",4
"2280","not applicable","not applicable",4
"2281","alpha","alpha",4
"2282","alpha","alpha",4
"2283","beta","beta",4
"2284","gamma","gamma",4
"2285","delta","delta",4
"2286","unclassified endocrine","not applicable",4
"2287","not applicable","not applicable",4
"2288","unclassified","unclassified",4
"2289","unclassified endocrine","not applicable",4
"2290","not applicable","unclassified endocrine",4
"2291","unclassified endocrine","not applicable",4
"2292","alpha","alpha",4
"2293","epsilon","epsilon",4
"2294","gamma","gamma",4
"2295","alpha","alpha",4
"2296","not applicable","not applicable",4
"2297","not applicable","not applicable",4
"2298","unclassified endocrine","not applicable",4
"2299","not applicable","not applicable",4
"2300","gamma","gamma",4
"2301","not applicable","not applicable",4
"2302","gamma","gamma",4
"2303","alpha","alpha",4
"2304","beta","beta",4
"2305","alpha","alpha",4
"2306","alpha","alpha",4
"2307","ductal","ductal",4
"2308","unclassified endocrine","not applicable",4
"2309","endothelial","endothelial",4
"2310","not applicable","not applicable",4
"2311","gamma","gamma",4
"2312","beta","beta",4
"2313","not applicable","not applicable",4
"2314","alpha","alpha",4
"2315","alpha","alpha",4
"2316","acinar","acinar",4
"2317","alpha","not applicable",4
"2318","alpha","alpha",4
"2319","not applicable","not applicable",4
"2320","not applicable","not applicable",4
"2321","delta","delta",4
"2322","not applicable","not applicable",4
"2323","alpha","alpha",4
"2324","beta","beta",4
"2325","not applicable","not applicable",4
"2326","alpha","alpha",4
"2327","unclassified endocrine","not applicable",4
"2328","beta","beta",4
"2329","not applicable","not applicable",4
"2330","not applicable","not applicable",4
"2331","alpha","alpha",4
"2332","beta","beta",4
"2333","alpha","alpha",4
"2334","unclassified endocrine","not applicable",4
"2335","beta","beta",4
"2336","gamma","gamma",4
"2337","alpha","alpha",4
"2338","delta","delta",4
"2339","not applicable","not applicable",4
"2340","alpha","alpha",4
"2341","not applicable","not applicable",4
"2342","beta","beta",4
"2343","ductal","ductal",4
"2344","ductal","ductal",4
"2345","gamma","gamma",4
"2346","alpha","alpha",4
"2347","not applicable","not applicable",4
"2348","not applicable","not applicable",4
"2349","not applicable","not applicable",4
"2350","alpha","alpha",4
"2351","co-expression","alpha",4
"2352","unclassified endocrine","not applicable",4
"2353","not applicable","not applicable",4
"2354","PSC","PSC",4
"2355","not applicable","not applicable",4
"2356","not applicable","not applicable",4
"2357","beta","beta",4
"2358","beta","beta",4
"2359","acinar","acinar",4
"2360","acinar","acinar",4
"2361","not applicable","not applicable",4
"2362","not applicable","not applicable",4
"2363","acinar","acinar",4
"2364","not applicable","not applicable",4
"2365","acinar","acinar",4
"2366","not applicable","not applicable",4
"2367","beta","beta",4
"2368","ductal","ductal",4
"2369","acinar","not applicable",4
"2370","ductal","ductal",4
"2371","acinar","acinar",4
"2372","beta","beta",4
"2373","acinar","not applicable",4
"2374","ductal","not applicable",4
"2375","acinar","not applicable",4
"2376","acinar","acinar",4
"2377","acinar","not applicable",4
"2378","acinar","not applicable",4
"2379","acinar","acinar",4
"2380","acinar","acinar",4
"2381","beta","beta",4
"2382","alpha","alpha",4
"2383","alpha","not applicable",4
"2384","not applicable","not applicable",4
"2385","ductal","not applicable",4
"2386","acinar","not applicable",4
"2387","ductal","ductal",4
"2388","acinar","acinar",4
"2389","alpha","alpha",4
"2390","not applicable","not applicable",4
"2391","acinar","acinar",4
"2392","acinar","not applicable",4
"2393","acinar","not applicable",4
"2394","ductal","ductal",4
"2395","acinar","acinar",4
"2396","gamma","gamma",4
"2397","gamma","gamma",4
"2398","ductal","ductal",4
"2399","ductal","not applicable",4
"2400","ductal","ductal",4
"2401","not applicable","not applicable",4
"2402","alpha","alpha",4
"2403","ductal","ductal",4
"2404","acinar","acinar",4
"2405","beta","beta",4
"2406","ductal","not applicable",4
"2407","beta","beta",4
"2408","not applicable","not applicable",4
"2409","not applicable","not applicable",4
"2410","not applicable","not applicable",4
"2411","acinar","acinar",4
"2412","co-expression","co-expression",4
"2413","acinar","not applicable",4
"2414","not applicable","not applicable",4
"2415","co-expression","co-expression",4
"2416","ductal","ductal",4
"2417","acinar","acinar",4
"2418","not applicable","not applicable",4
"2419","gamma","gamma",4
"2420","acinar","not applicable",4
"2421","acinar","acinar",4
"2422","beta","beta",4
"2423","ductal","not applicable",4
"2424","alpha","alpha",4
"2425","acinar","acinar",4
"2426","acinar","acinar",4
"2427","alpha","alpha",4
"2428","not applicable","not applicable",4
"2429","co-expression","co-expression",4
"2430","ductal","ductal",4
"2431","ductal","ductal",4
"2432","beta","not applicable",4
"2433","alpha","not applicable",4
"2434","alpha","alpha",4
"2435","alpha","not applicable",4
"2436","co-expression","co-expression",4
"2437","alpha","alpha",4
"2438","gamma","gamma",4
"2439","unclassified endocrine","not applicable",4
"2440","ductal","not applicable",4
"2441","ductal","not applicable",4
"2442","beta","beta",4
"2443","alpha","not applicable",4
"2444","alpha","not applicable",4
"2445","unclassified endocrine","not applicable",4
"2446","alpha","not applicable",4
"2447","unclassified endocrine","not applicable",4
"2448","alpha","alpha",4
"2449","endothelial","endothelial",4
"2450","alpha","not applicable",4
"2451","alpha","not applicable",4
"2452","alpha","not applicable",4
"2453","beta","beta",4
"2454","not applicable","not applicable",4
"2455","alpha","alpha",4
"2456","alpha","not applicable",4
"2457","alpha","alpha",4
"2458","alpha","alpha",4
"2459","alpha","alpha",4
"2460","ductal","ductal",4
"2461","alpha","alpha",4
"2462","unclassified endocrine","not applicable",4
"2463","alpha","alpha",4
"2464","alpha","alpha",4
"2465","PSC","PSC",4
"2466","not applicable","not applicable",4
"2467","beta","beta",4
"2468","alpha","alpha",4
"2469","alpha","alpha",4
"2470","gamma","not applicable",4
"2471","unclassified endocrine","not applicable",4
"2472","not applicable","not applicable",4
"2473","alpha","not applicable",4
"2474","alpha","not applicable",4
"2475","alpha","alpha",4
"2476","alpha","alpha",4
"2477","alpha","alpha",4
"2478","not applicable","not applicable",4
"2479","not applicable","not applicable",4
"2480","mast","not applicable",4
"2481","alpha","alpha",4
"2482","unclassified endocrine","not applicable",4
"2483","beta","not applicable",4
"2484","ductal","not applicable",4
"2485","alpha","alpha",4
"2486","alpha","alpha",4
"2487","alpha","not applicable",4
"2488","alpha","alpha",4
"2489","beta","beta",4
"2490","alpha","alpha",4
"2491","alpha","not applicable",4
"2492","alpha","not applicable",4
"2493","alpha","not applicable",4
"2494","ductal","ductal",4
"2495","alpha","alpha",4
"2496","delta","delta",4
"2497","alpha","not applicable",4
"2498","unclassified endocrine","not applicable",4
"2499","beta","beta",4
"2500","ductal","ductal",4
"2501","unclassified endocrine","not applicable",4
"2502","ductal","ductal",4
"2503","ductal","ductal",4
"2504","ductal","ductal",4
"2505","co-expression","co-expression",4
"2506","alpha","alpha",4
"2507","unclassified endocrine","not applicable",4
"2508","unclassified endocrine","not applicable",4
"2509","alpha","alpha",4
"2510","ductal","ductal",4
"2511","alpha","alpha",4
"2512","not applicable","beta",4
"2513","alpha","alpha",4
"2514","ductal","not applicable",4
"2515","delta","delta",4
"2516","alpha","alpha",4
"2517","ductal","ductal",4
"2518","alpha","alpha",4
"2519","not applicable","not applicable",4
"2520","acinar","acinar",4
"2521","alpha","alpha",4
"2522","not applicable","not applicable",4
"2523","MHC class II","MHC class II",4
"2524","alpha","alpha",4
"2525","alpha","alpha",4
"2526","alpha","alpha",4
"2527","ductal","ductal",4
"2528","alpha","alpha",4
"2529","alpha","alpha",4
"2530","ductal","ductal",4
"2531","alpha","alpha",4
"2532","acinar","acinar",4
"2533","gamma","gamma",4
"2534","alpha","alpha",4
"2535","alpha","alpha",4
"2536","PSC","PSC",4
"2537","ductal","ductal",4
"2538","ductal","ductal",4
"2539","alpha","alpha",4
"2540","PSC","PSC",4
"2541","ductal","ductal",4
"2542","alpha","alpha",4
"2543","PSC","PSC",4
"2544","ductal","ductal",4
"2545","endothelial","not applicable",4
"2546","beta","beta",4
"2547","not applicable","not applicable",4
"2548","ductal","ductal",4
"2549","ductal","ductal",4
"2550","co-expression","alpha",4
"2551","delta","delta",4
"2552","alpha","alpha",4
"2553","alpha","alpha",4
"2554","alpha","alpha",4
"2555","not applicable","not applicable",4
"2556","alpha","alpha",4
"2557","co-expression","alpha",4
"2558","alpha","alpha",4
"2559","PSC","not applicable",4
"2560","acinar","acinar",4
"2561","not applicable","not applicable",4
"2562","ductal","not applicable",4
"2563","not applicable","not applicable",4
"2564","alpha","alpha",4
"2565","ductal","ductal",4
"2566","ductal","ductal",4
"2567","ductal","ductal",4
"2568","ductal","ductal",4
"2569","not applicable","not applicable",4
"2570","not applicable","not applicable",4
"2571","alpha","not applicable",4
"2572","not applicable","not applicable",4
"2573","not applicable","not applicable",4
"2574","not applicable","not applicable",4
"2575","not applicable","acinar",4
"2576","alpha","alpha",4
"2577","alpha","alpha",4
"2578","gamma","not applicable",4
"2579","not applicable","not applicable",4
"2580","ductal","not applicable",4
"2581","ductal","not applicable",4
"2582","not applicable","not applicable",4
"2583","not applicable","not applicable",4
"2584","not applicable","not applicable",4
"2585","co-expression","co-expression",4
"2586","alpha","not applicable",4
"2587","alpha","not applicable",4
"2588","ductal","not applicable",4
"2589","unclassified endocrine","not applicable",4
"2590","delta","delta",4
"2591","not applicable","not applicable",4
"2592","alpha","alpha",4
"2593","unclassified endocrine","not applicable",4
"2594","not applicable","not applicable",4
"2595","not applicable","not applicable",4
"2596","not applicable","not applicable",4
"2597","alpha","alpha",4
"2598","ductal","not applicable",4
"2599","gamma","not applicable",4
"2600","beta","beta",4
"2601","ductal","ductal",4
"2602","ductal","not applicable",4
"2603","alpha","not applicable",4
"2604","alpha","alpha",4
"2605","not applicable","not applicable",4
"2606","ductal","not applicable",4
"2607","MHC class II","not applicable",4
"2608","alpha","alpha",4
"2609","mast","not applicable",4
"2610","ductal","ductal",4
"2611","unclassified endocrine","not applicable",4
"2612","alpha","not applicable",4
"2613","ductal","not applicable",4
"2614","not applicable","not applicable",4
"2615","not applicable","not applicable",4
"2616","alpha","not applicable",4
"2617","alpha","not applicable",4
"2618","unclassified endocrine","not applicable",4
"2619","delta","delta",4
"2620","alpha","not applicable",4
"2621","not applicable","not applicable",4
"2622","beta","not applicable",4
"2623","alpha","not applicable",4
"2624","gamma","not applicable",4
"2625","unclassified endocrine","not applicable",4
"2626","alpha","not applicable",4
"2627","not applicable","not applicable",4
"2628","alpha","alpha",4
"2629","not applicable","not applicable",4
"2630","ductal","not applicable",4
"2631","alpha","not applicable",4
"2632","ductal","ductal",4
"2633","delta","not applicable",4
"2634","alpha","not applicable",4
"2635","alpha","not applicable",4
"2636","ductal","not applicable",4
"2637","alpha","not applicable",4
"2638","alpha","alpha",4
"2639","PSC","PSC",4
"2640","alpha","not applicable",4
"2641","alpha","alpha",4
"2642","ductal","not applicable",4
"2643","alpha","alpha",4
"2644","not applicable","not applicable",4
"2645","alpha","not applicable",4
"2646","alpha","not applicable",4
"2647","ductal","not applicable",4
"2648","alpha","not applicable",4
"2649","not applicable","not applicable",4
"2650","gamma","not applicable",4
"2651","alpha","alpha",4
"2652","not applicable","not applicable",4
"2653","co-expression","not applicable",4
"2654","alpha","alpha",4
"2655","alpha","not applicable",4
"2656","not applicable","not applicable",4
"2657","alpha","alpha",4
"2658","ductal","ductal",4
"2659","not applicable","not applicable",4
"2660","not applicable","not applicable",4
"2661","alpha","alpha",4
"2662","ductal","ductal",4
"2663","alpha","alpha",4
"2664","acinar","acinar",4
"2665","alpha","alpha",4
"2666","not applicable","not applicable",4
"2667","ductal","ductal",4
"2668","not applicable","not applicable",4
"2669","ductal","ductal",4
"2670","alpha","alpha",4
"2671","gamma","gamma",4
"2672","ductal","ductal",4
"2673","ductal","ductal",4
"2674","acinar","acinar",4
"2675","not applicable","not applicable",4
"2676","PSC","PSC",4
"2677","ductal","ductal",4
"2678","ductal","not applicable",4
"2679","alpha","alpha",4
"2680","alpha","alpha",4
"2681","not applicable","not applicable",4
"2682","acinar","acinar",4
"2683","not applicable","not applicable",4
"2684","ductal","ductal",4
"2685","ductal","ductal",4
"2686","acinar","acinar",4
"2687","alpha","alpha",4
"2688","alpha","alpha",4
"2689","ductal","ductal",4
"2690","ductal","ductal",4
"2691","ductal","ductal",4
"2692","not applicable","not applicable",4
"2693","ductal","ductal",4
"2694","alpha","alpha",4
"2695","ductal","not applicable",4
"2696","not applicable","not applicable",4
"2697","not applicable","not applicable",4
"2698","unclassified endocrine","not applicable",4
"2699","ductal","ductal",4
"2700","not applicable","not applicable",4
"2701","alpha","alpha",4
"2702","ductal","ductal",4
"2703","alpha","unclassified endocrine",4
"2704","not applicable","not applicable",4
"2705","acinar","acinar",4
"2706","alpha","alpha",4
"2707","PSC","PSC",4
"2708","unclassified endocrine","not applicable",4
"2709","alpha","alpha",4
"2710","ductal","ductal",4
"2711","alpha","alpha",4
"2712","ductal","ductal",4
"2713","alpha","alpha",4
"2714","acinar","acinar",4
"2715","unclassified endocrine","not applicable",4
"2716","alpha","alpha",4
"2717","beta","beta",4
"2718","not applicable","unclassified endocrine",4
"2719","not applicable","not applicable",4
"2720","alpha","alpha",4
"2721","PSC","PSC",4
"2722","ductal","unclassified endocrine",4
"2723","not applicable","not applicable",4
"2724","ductal","ductal",4
"2725","ductal","ductal",4
"2726","beta","beta",4
"2727","ductal","ductal",4
"2728","alpha","alpha",4
"2729","gamma","gamma",4
"2730","ductal","ductal",4
"2731","alpha","alpha",4
"2732","ductal","ductal",4
"2733","ductal","ductal",4
"2734","ductal","ductal",4
"2735","ductal","ductal",4
"2736","beta","beta",4
"2737","beta","beta",4
"2738","gamma","gamma",4
"2739","delta","delta",4
"2740","beta","beta",4
"2741","delta","delta",4
"2742","unclassified endocrine","not applicable",4
"2743","not applicable","not applicable",4
"2744","ductal","ductal",4
"2745","delta","delta",4
"2746","beta","beta",4
"2747","beta","beta",4
"2748","not applicable","not applicable",4
"2749","gamma","gamma",4
"2750","alpha","alpha",4
"2751","delta","delta",4
"2752","alpha","alpha",4
"2753","not applicable","not applicable",4
"2754","alpha","alpha",4
"2755","not applicable","not applicable",4
"2756","alpha","alpha",4
"2757","gamma","gamma",4
"2758","beta","beta",4
"2759","alpha","alpha",4
"2760","beta","beta",4
"2761","ductal","ductal",4
"2762","delta","delta",4
"2763","ductal","ductal",4
"2764","not applicable","not applicable",4
"2765","PSC","PSC",4
"2766","MHC class II","not applicable",4
"2767","ductal","ductal",4
"2768","ductal","ductal",4
"2769","ductal","ductal",4
"2770","not applicable","not applicable",4
"2771","beta","beta",4
"2772","alpha","alpha",4
"2773","alpha","alpha",4
"2774","not applicable","not applicable",4
"2775","alpha","alpha",4
"2776","ductal","ductal",4
"2777","beta","beta",4
"2778","ductal","ductal",4
"2779","acinar","acinar",4
"2780","alpha","alpha",4
"2781","beta","co-expression",4
"2782","alpha","alpha",4
"2783","alpha","alpha",4
"2784","not applicable","not applicable",4
"2785","beta","beta",4
"2786","not applicable","not applicable",4
"2787","ductal","ductal",4
"2788","gamma","gamma",4
"2789","alpha","alpha",4
"2790","not applicable","not applicable",4
"2791","beta","beta",4
"2792","gamma","gamma",4
"2793","acinar","acinar",4
"2794","unclassified endocrine","not applicable",4
"2795","alpha","alpha",4
"2796","gamma","gamma",4
"2797","ductal","not applicable",4
"2798","beta","beta",4
"2799","ductal","ductal",4
"2800","not applicable","not applicable",4
"2801","alpha","alpha",4
"2802","beta","beta",4
"2803","not applicable","not applicable",4
"2804","mast","mast",4
"2805","beta","beta",4
"2806","PSC","PSC",4
"2807","beta","beta",4
"2808","gamma","gamma",4
"2809","gamma","gamma",4
"2810","unclassified endocrine","not applicable",4
"2811","beta","beta",4
"2812","beta","beta",4
"2813","unclassified endocrine","not applicable",5
"2814","ductal","ductal",5
"2815","delta","unclassified endocrine",5
"2816","delta","delta",5
"2817","alpha","alpha",5
"2818","not applicable","not applicable",5
"2819","alpha","alpha",5
"2820","delta","delta",5
"2821","ductal","ductal",5
"2822","delta","not applicable",5
"2823","alpha","alpha",5
"2824","beta","unclassified endocrine",5
"2825","unclassified endocrine","not applicable",5
"2826","MHC class II","MHC class II",5
"2827","alpha","alpha",5
"2828","beta","beta",5
"2829","alpha","alpha",5
"2830","alpha","alpha",5
"2831","unclassified endocrine","not applicable",5
"2832","not applicable","not applicable",5
"2833","gamma","gamma",5
"2834","beta","beta",5
"2835","unclassified endocrine","not applicable",5
"2836","acinar","not applicable",5
"2837","acinar","acinar",5
"2838","beta","beta",5
"2839","unclassified endocrine","not applicable",5
"2840","unclassified endocrine","not applicable",5
"2841","alpha","alpha",5
"2842","delta","delta",5
"2843","unclassified endocrine","not applicable",5
"2844","ductal","ductal",5
"2845","beta","beta",5
"2846","beta","beta",5
"2847","unclassified endocrine","unclassified endocrine",5
"2848","acinar","acinar",5
"2849","alpha","alpha",5
"2850","delta","delta",5
"2851","gamma","gamma",5
"2852","unclassified endocrine","not applicable",5
"2853","unclassified endocrine","not applicable",5
"2854","alpha","alpha",5
"2855","acinar","acinar",5
"2856","beta","beta",5
"2857","gamma","gamma",5
"2858","unclassified endocrine","not applicable",5
"2859","beta","beta",5
"2860","alpha","alpha",5
"2861","unclassified endocrine","not applicable",5
"2862","acinar","acinar",5
"2863","alpha","alpha",5
"2864","alpha","alpha",5
"2865","beta","beta",5
"2866","alpha","alpha",5
"2867","alpha","alpha",5
"2868","alpha","alpha",5
"2869","alpha","alpha",5
"2870","delta","delta",5
"2871","alpha","alpha",5
"2872","alpha","alpha",5
"2873","ductal","ductal",5
"2874","unclassified endocrine","not applicable",5
"2875","not applicable","not applicable",5
"2876","not applicable","not applicable",5
"2877","beta","beta",5
"2878","ductal","ductal",5
"2879","acinar","acinar",5
"2880","not applicable","not applicable",5
"2881","acinar","acinar",5
"2882","alpha","alpha",5
"2883","alpha","alpha",5
"2884","alpha","alpha",5
"2885","alpha","alpha",5
"2886","not applicable","not applicable",5
"2887","alpha","alpha",5
"2888","beta","beta",5
"2889","beta","co-expression",5
"2890","alpha","alpha",5
"2891","delta","delta",5
