"","pred","true_label","fold"
"HP1525301T2D_K17","ductal","ductal",2
"HP1525301T2D_K2","ductal","ductal",2
"HP1525301T2D_K22","alpha","alpha",2
"HP1525301T2D_K3","alpha","alpha",2
"HP1525301T2D_K5","acinar","acinar",2
"HP1525301T2D_K8","acinar","acinar",2
"HP1525301T2D_L10","not applicable","not applicable",2
"HP1525301T2D_L11","not applicable","not applicable",2
"HP1525301T2D_L16","ductal","ductal",2
"HP1525301T2D_L5","acinar","acinar",2
"HP1525301T2D_L9","alpha","alpha",2
"HP1525301T2D_M15","ductal","ductal",2
"HP1525301T2D_M17","delta","delta",2
"HP1525301T2D_M2","PSC","PSC",2
"HP1525301T2D_M20","ductal","ductal",2
"HP1525301T2D_M4","not applicable","not applicable",2
"HP1525301T2D_N15","not applicable","not applicable",2
"HP1525301T2D_N17","not applicable","not applicable",2
"HP1525301T2D_N19","alpha","not applicable",2
"HP1525301T2D_N23","alpha","alpha",2
"HP1525301T2D_N3","beta","beta",2
"HP1525301T2D_N4","ductal","ductal",2
"HP1525301T2D_N5","ductal","ductal",2
"HP1525301T2D_O1","acinar","acinar",2
"HP1525301T2D_O20","ductal","ductal",2
"HP1525301T2D_O21","not applicable","not applicable",2
"HP1525301T2D_O22","ductal","ductal",2
"HP1525301T2D_O7","ductal","ductal",2
"HP1525301T2D_P16","PSC","PSC",2
"HP1525301T2D_P3","not applicable","not applicable",2
"HP1525301T2D_P5","ductal","ductal",2
"HP1525301T2D_P7","not applicable","not applicable",2
"HP1526901T2D_A11","ductal","ductal",2
"HP1526901T2D_A17","alpha","alpha",2
"HP1526901T2D_A19","beta","beta",2
"HP1526901T2D_A8","alpha","alpha",2
"HP1526901T2D_B1","beta","beta",2
"HP1526901T2D_B12","alpha","alpha",2
"HP1526901T2D_B20","alpha","alpha",2
"HP1526901T2D_B22","not applicable","not applicable",2
"HP1526901T2D_B5","ductal","ductal",2
"HP1526901T2D_C12","not applicable","not applicable",2
"HP1526901T2D_C14","ductal","ductal",2
"HP1526901T2D_C16","alpha","alpha",2
"HP1526901T2D_C21","not applicable","not applicable",2
"HP1526901T2D_C23","ductal","ductal",2
"HP1526901T2D_C7","not applicable","not applicable",2
"HP1526901T2D_C8","acinar","acinar",2
"HP1526901T2D_D20","not applicable","not applicable",2
"HP1526901T2D_D9","alpha","alpha",2
"HP1526901T2D_E11","beta","beta",2
"HP1526901T2D_E20","delta","delta",2
"HP1526901T2D_E5","gamma","gamma",2
"HP1526901T2D_F1","alpha","alpha",2
"HP1526901T2D_F10","alpha","alpha",2
"HP1526901T2D_F14","not applicable","not applicable",2
"HP1526901T2D_F18","beta","beta",2
"HP1526901T2D_F8","ductal","ductal",2
"HP1526901T2D_G10","alpha","alpha",2
"HP1526901T2D_G11","MHC class II","MHC class II",2
"HP1526901T2D_G14","alpha","alpha",2
"HP1526901T2D_G2","delta","delta",2
"HP1526901T2D_G24","ductal","ductal",2
"HP1526901T2D_G4","beta","beta",2
"HP1526901T2D_G6","not applicable","not applicable",2
"HP1526901T2D_G9","gamma","gamma",2
"HP1526901T2D_H11","not applicable","not applicable",2
"HP1526901T2D_H14","beta","co-expression",2
"HP1526901T2D_H19","alpha","alpha",2
"HP1526901T2D_H2","acinar","acinar",2
"HP1526901T2D_H9","ductal","ductal",2
"HP1526901T2D_I14","alpha","alpha",2
"HP1526901T2D_I18","delta","delta",2
"HP1526901T2D_I20","beta","beta",2
"HP1526901T2D_I9","PSC","PSC",2
"HP1526901T2D_J12","ductal","ductal",2
"HP1526901T2D_J14","alpha","alpha",2
"HP1526901T2D_J18","ductal","ductal",2
"HP1526901T2D_J2","alpha","alpha",2
"HP1526901T2D_J22","delta","delta",2
"HP1526901T2D_J4","alpha","alpha",2
"HP1526901T2D_K14","alpha","alpha",2
"HP1526901T2D_K2","alpha","alpha",2
"HP1526901T2D_K21","gamma","gamma",2
"HP1526901T2D_K23","beta","beta",2
"HP1526901T2D_K6","alpha","alpha",2
"HP1526901T2D_K8","not applicable","not applicable",2
"HP1526901T2D_L1","beta","beta",2
"HP1526901T2D_L10","not applicable","not applicable",2
"HP1526901T2D_L23","alpha","alpha",2
"HP1526901T2D_L24","delta","delta",2
"HP1526901T2D_L3","beta","co-expression",2
"HP1526901T2D_L9","not applicable","not applicable",2
"HP1526901T2D_M11","not applicable","not applicable",2
"HP1526901T2D_M15","beta","beta",2
"HP1526901T2D_M19","delta","delta",2
"HP1526901T2D_M22","gamma","gamma",2
"HP1526901T2D_M23","alpha","alpha",2
"HP1526901T2D_M5","not applicable","not applicable",2
"HP1526901T2D_M8","ductal","ductal",2
"HP1526901T2D_M9","not applicable","not applicable",2
"HP1526901T2D_N13","beta","beta",2
"HP1526901T2D_N15","alpha","alpha",2
"HP1526901T2D_N16","delta","delta",2
"HP1526901T2D_N20","gamma","gamma",2
"HP1526901T2D_O10","gamma","gamma",2
"HP1526901T2D_O15","beta","beta",2
"HP1526901T2D_O16","not applicable","not applicable",2
"HP1526901T2D_O20","not applicable","not applicable",2
"HP1526901T2D_P1","alpha","alpha",2
"HP1526901T2D_P13","PSC","PSC",2
"HP1526901T2D_P18","beta","beta",2
"HP1526901T2D_P21","alpha","alpha",2
"HP1526901T2D_P4","beta","beta",2
"AZ_A10","delta","delta",3
"AZ_A11","alpha","alpha",3
"AZ_A8","beta","beta",3
"AZ_B11","alpha","co-expression",3
"AZ_C1","alpha","alpha",3
"AZ_C10","beta","beta",3
"AZ_C5","alpha","alpha",3
"AZ_C7","not applicable","not applicable",3
"AZ_D11","not applicable","not applicable",3
"AZ_D9","alpha","alpha",3
"AZ_F11","not applicable","unclassified endocrine",3
"AZ_G10","alpha","alpha",3
"AZ_G5","gamma","gamma",3
"AZ_G6","alpha","co-expression",3
"AZ_G7","not applicable","not applicable",3
"AZ_H10","acinar","acinar",3
"AZ_H8","not applicable","not applicable",3
"HP1502401_A1","not applicable","not applicable",3
"HP1502401_A15","alpha","alpha",3
"HP1502401_A21","not applicable","unclassified endocrine",3
"HP1502401_A3","not applicable","not applicable",3
"HP1502401_A4","alpha","alpha",3
"HP1502401_A8","not applicable","not applicable",3
"HP1502401_B10","alpha","alpha",3
"HP1502401_B22","not applicable","unclassified endocrine",3
"HP1502401_B23","beta","beta",3
"HP1502401_B24","beta","beta",3
"HP1502401_B3","not applicable","not applicable",3
"HP1502401_B6","not applicable","not applicable",3
"HP1502401_B7","beta","beta",3
"HP1502401_C16","alpha","alpha",3
"HP1502401_C17","not applicable","not applicable",3
"HP1502401_C19","not applicable","not applicable",3
"HP1502401_C5","delta","delta",3
"HP1502401_C6","beta","beta",3
"HP1502401_C7","beta","beta",3
"HP1502401_D2","acinar","acinar",3
"HP1502401_D21","not applicable","not applicable",3
"HP1502401_D22","beta","beta",3
"HP1502401_D5","alpha","alpha",3
"HP1502401_E11","alpha","alpha",3
"HP1502401_E15","not applicable","not applicable",3
"HP1502401_F11","delta","delta",3
"HP1502401_F15","gamma","gamma",3
"HP1502401_F19","alpha","alpha",3
"HP1502401_F4","alpha","alpha",3
"HP1502401_G23","ductal","ductal",3
"HP1502401_G24","beta","beta",3
"HP1502401_G4","beta","beta",3
"HP1502401_G6","beta","beta",3
"HP1502401_G8","alpha","alpha",3
"HP1502401_H12","beta","beta",3
"HP1502401_H13","gamma","gamma",3
"HP1502401_H18","PSC","PSC",3
"HP1502401_H5","alpha","alpha",3
"HP1502401_I1","alpha","alpha",3
"HP1502401_I17","not applicable","not applicable",3
"HP1502401_I22","alpha","alpha",3
"HP1502401_I24","beta","beta",3
"HP1502401_I8","gamma","gamma",3
"HP1502401_J12","beta","beta",3
"HP1502401_J18","alpha","alpha",3
"HP1502401_J19","ductal","ductal",3
"HP1502401_J21","alpha","alpha",3
"HP1502401_J24","ductal","ductal",3
"HP1502401_J3","alpha","not applicable",3
"HP1502401_J7","mast","mast",3
"HP1502401_K17","not applicable","unclassified endocrine",3
"HP1502401_K19","beta","unclassified endocrine",3
"HP1502401_K22","alpha","alpha",3
"HP1502401_L13","alpha","alpha",3
"HP1502401_L15","alpha","alpha",3
"HP1502401_L17","alpha","alpha",3
"HP1502401_L2","alpha","alpha",3
"HP1502401_L8","not applicable","not applicable",3
"HP1502401_M1","alpha","alpha",3
"HP1502401_M2","beta","beta",3
"HP1502401_M22","acinar","acinar",3
"HP1502401_M23","alpha","alpha",3
"HP1502401_M5","alpha","alpha",3
"HP1502401_N17","alpha","alpha",3
"HP1502401_N21","beta","beta",3
"HP1502401_O17","alpha","alpha",3
"HP1504101T2D_A21","not applicable","not applicable",3
"HP1504101T2D_A6","alpha","alpha",3
"HP1504101T2D_A9","not applicable","not applicable",3
"HP1504101T2D_B10","gamma","gamma",3
"HP1504101T2D_B13","alpha","alpha",3
"HP1504101T2D_B15","not applicable","not applicable",3
"HP1504101T2D_B16","alpha","alpha",3
"HP1504101T2D_B17","gamma","gamma",3
"HP1504101T2D_B18","gamma","gamma",3
"HP1504101T2D_B9","not applicable","not applicable",3
"HP1504101T2D_C1","endothelial","endothelial",3
"HP1504101T2D_C20","alpha","alpha",3
"HP1504101T2D_C22","alpha","alpha",3
"HP1504101T2D_C24","not applicable","not applicable",3
"HP1504101T2D_C9","delta","delta",3
"HP1504101T2D_D1","alpha","alpha",3
"HP1504101T2D_D20","not applicable","not applicable",3
"HP1504101T2D_D23","gamma","gamma",3
"HP1504101T2D_E1","alpha","alpha",3
"HP1504101T2D_E11","gamma","gamma",3
"HP1504101T2D_E13","not applicable","not applicable",3
"HP1504101T2D_E19","alpha","alpha",3
"HP1504101T2D_E23","alpha","alpha",3
"HP1504101T2D_F1","acinar","acinar",3
"HP1504101T2D_F18","PSC","PSC",3
"HP1504101T2D_F20","gamma","gamma",3
"HP1504101T2D_F23","not applicable","not applicable",3
"HP1504101T2D_F5","not applicable","not applicable",3
"HP1504101T2D_G13","not applicable","not applicable",3
"HP1504101T2D_G4","gamma","gamma",3
"HP1504101T2D_H11","not applicable","not applicable",3
"HP1504101T2D_H16","not applicable","not applicable",3
"HP1504101T2D_H18","ductal","ductal",3
"HP1504101T2D_H19","not applicable","not applicable",3
"HP1504101T2D_H20","alpha","alpha",3
"HP1504101T2D_H3","not applicable","not applicable",3
"HP1504101T2D_H5","delta","delta",3
"HP1504101T2D_H7","not applicable","unclassified",3
"HP1504101T2D_H9","alpha","alpha",3
"HP1504101T2D_I15","gamma","gamma",3
"HP1504101T2D_I16","gamma","gamma",3
"HP1504101T2D_I21","not applicable","not applicable",3
"HP1504101T2D_I7","gamma","gamma",3
"HP1504101T2D_I9","not applicable","not applicable",3
"HP1504101T2D_J13","alpha","alpha",3
"HP1504101T2D_J22","gamma","gamma",3
"HP1504101T2D_J7","alpha","alpha",3
"HP1504101T2D_K15","not applicable","not applicable",3
"HP1504101T2D_K23","alpha","alpha",3
"HP1504101T2D_K24","alpha","alpha",3
"HP1504101T2D_K9","not applicable","not applicable",3
"HP1504101T2D_L1","gamma","gamma",3
"HP1504101T2D_L14","acinar","acinar",3
"HP1504101T2D_L19","alpha","alpha",3
"HP1504101T2D_L2","alpha","alpha",3
"HP1504101T2D_L22","not applicable","not applicable",3
"HP1504101T2D_L23","alpha","alpha",3
"HP1504101T2D_L4","alpha","alpha",3
"HP1504101T2D_L7","alpha","alpha",3
"HP1504101T2D_M1","gamma","gamma",3
"HP1504101T2D_M14","not applicable","not applicable",3
"HP1504101T2D_M21","alpha","alpha",3
"HP1504101T2D_M22","not applicable","not applicable",3
"HP1504101T2D_M23","alpha","alpha",3
"HP1504101T2D_M4","alpha","alpha",3
"HP1504101T2D_N13","alpha","alpha",3
"HP1504101T2D_N14","not applicable","not applicable",3
"HP1504101T2D_N15","alpha","alpha",3
"HP1504101T2D_N18","not applicable","not applicable",3
"HP1504101T2D_N20","gamma","gamma",3
"HP1504101T2D_N21","delta","delta",3
"HP1504101T2D_N5","alpha","alpha",3
"HP1504101T2D_N6","alpha","alpha",3
"HP1504101T2D_O12","beta","beta",3
"HP1504101T2D_O13","alpha","alpha",3
"HP1504101T2D_O19","not applicable","not applicable",3
"HP1504101T2D_O21","not applicable","not applicable",3
"HP1504101T2D_O23","gamma","gamma",3
"HP1504101T2D_P10","not applicable","not applicable",3
"HP1504101T2D_P15","not applicable","not applicable",3
"HP1504101T2D_P19","not applicable","not applicable",3
"HP1504101T2D_P2","alpha","alpha",3
"HP1504101T2D_P3","PSC","PSC",3
"HP1504101T2D_P5","delta","delta",3
"HP1504101T2D_P8","not applicable","not applicable",3
"HP1504101T2D_P9","gamma","gamma",3
"HP1504901_A13","not applicable","not applicable",3
"HP1504901_A23","endothelial","endothelial",3
"HP1504901_A4","not applicable","not applicable",3
"HP1504901_A6","not applicable","not applicable",3
"HP1504901_A7","not applicable","not applicable",3
"HP1504901_A8","not applicable","not applicable",3
"HP1504901_B13","beta","co-expression",3
"HP1504901_B6","gamma","gamma",3
"HP1504901_C10","delta","delta",3
"HP1504901_C13","gamma","epsilon",3
"HP1504901_C18","not applicable","not applicable",3
"HP1504901_C23","gamma","gamma",3
"HP1504901_C8","not applicable","not applicable",3
"HP1504901_D20","not applicable","not applicable",3
"HP1504901_D21","alpha","alpha",3
"HP1504901_D4","endothelial","not applicable",3
"HP1504901_E1","not applicable","not applicable",3
"HP1504901_E12","alpha","unclassified endocrine",3
"HP1504901_E21","beta","beta",3
"HP1504901_E24","alpha","alpha",3
"HP1504901_F13","beta","beta",3
"HP1504901_F16","endothelial","endothelial",3
"HP1504901_F17","beta","beta",3
"HP1504901_F18","gamma","gamma",3
"HP1504901_F7","not applicable","not applicable",3
"HP1504901_F9","alpha","alpha",3
"HP1504901_G22","not applicable","not applicable",3
"HP1504901_G7","not applicable","not applicable",3
"HP1504901_H13","not applicable","not applicable",3
"HP1504901_H18","beta","beta",3
"HP1504901_H21","not applicable","not applicable",3
"HP1504901_H24","not applicable","not applicable",3
"HP1504901_H3","not applicable","not applicable",3
"HP1504901_H5","beta","beta",3
"HP1504901_H7","not applicable","not applicable",3
"HP1504901_I13","endothelial","endothelial",3
"HP1504901_I16","not applicable","not applicable",3
"HP1504901_I18","gamma","gamma",3
"HP1504901_I20","not applicable","not applicable",3
"HP1504901_I24","alpha","alpha",3
"HP1504901_I9","not applicable","not applicable",3
"HP1504901_J11","not applicable","not applicable",3
"HP1504901_J13","not applicable","not applicable",3
"HP1504901_J14","not applicable","not applicable",3
"HP1504901_J2","not applicable","not applicable",3
"HP1504901_J24","PSC","PSC",3
"HP1504901_J5","not applicable","ductal",3
"HP1504901_J6","alpha","alpha",3
"HP1504901_J8","alpha","alpha",3
"HP1504901_K1","alpha","alpha",3
"HP1504901_K14","gamma","gamma",3
"HP1504901_K17","not applicable","not applicable",3
"HP1504901_K3","not applicable","not applicable",3
"HP1504901_K5","alpha","alpha",3
"HP1504901_K6","alpha","alpha",3
"HP1504901_K9","not applicable","not applicable",3
"HP1504901_L1","alpha","alpha",3
"HP1504901_L12","gamma","not applicable",3
"HP1504901_L13","alpha","alpha",3
"HP1504901_L15","not applicable","not applicable",3
"HP1504901_L16","not applicable","ductal",3
"HP1504901_L17","beta","beta",3
"HP1504901_L19","not applicable","not applicable",3
"HP1504901_M10","not applicable","not applicable",3
"HP1504901_M17","not applicable","not applicable",3
"HP1504901_M2","not applicable","not applicable",3
"HP1504901_M3","alpha","alpha",3
"HP1504901_M4","gamma","gamma",3
"HP1504901_N10","not applicable","not applicable",3
"HP1504901_N16","alpha","alpha",3
"HP1504901_N20","not applicable","not applicable",3
"HP1504901_N21","PSC","PSC",3
"HP1504901_N5","not applicable","not applicable",3
"HP1504901_N9","gamma","gamma",3
"HP1504901_O14","not applicable","ductal",3
"HP1504901_O20","beta","beta",3
"HP1504901_O23","not applicable","not applicable",3
"HP1504901_O24","gamma","gamma",3
"HP1504901_P14","beta","beta",3
"HP1504901_P17","not applicable","not applicable",3
"HP1504901_P19","not applicable","not applicable",3
"HP1504901_P4","not applicable","not applicable",3
"HP1504901_P5","not applicable","not applicable",3
"HP1504901_P6","not applicable","not applicable",3
"HP1504901_P7","ductal","ductal",3
"HP1506401_A12","ductal","ductal",3
"HP1506401_A13","ductal","not applicable",3
"HP1506401_A14","beta","unclassified endocrine",3
"HP1506401_A18","ductal","ductal",3
"HP1506401_A21","alpha","alpha",3
"HP1506401_A24","beta","beta",3
"HP1506401_A5","alpha","alpha",3
"HP1506401_A9","acinar","acinar",3
"HP1506401_B1","acinar","acinar",3
"HP1506401_B19","not applicable","not applicable",3
"HP1506401_B20","PSC","PSC",3
"HP1506401_C21","not applicable","not applicable",3
"HP1506401_C22","not applicable","not applicable",3
"HP1506401_C23","acinar","acinar",3
"HP1506401_C4","beta","beta",3
"HP1506401_C5","alpha","alpha",3
"HP1506401_D11","not applicable","not applicable",3
"HP1506401_D17","ductal","ductal",3
"HP1506401_D22","not applicable","not applicable",3
"HP1506401_D3","acinar","acinar",3
"HP1506401_D4","not applicable","not applicable",3
"HP1506401_D7","ductal","ductal",3
"HP1506401_D9","gamma","gamma",3
"HP1506401_E1","not applicable","not applicable",3
"HP1506401_E18","acinar","acinar",3
"HP1506401_E2","not applicable","not applicable",3
"HP1506401_E21","alpha","not applicable",3
"HP1506401_E22","not applicable","not applicable",3
"HP1506401_E8","acinar","acinar",3
"HP1506401_F10","ductal","ductal",3
"HP1506401_F12","beta","beta",3
"HP1506401_F23","ductal","ductal",3
"HP1506401_F3","acinar","acinar",3
"HP1506401_F5","acinar","acinar",3
"HP1506401_G11","delta","delta",3
"HP1506401_G17","not applicable","not applicable",3
"HP1506401_G22","not applicable","not applicable",3
"HP1506401_G8","gamma","gamma",3
"HP1506401_H13","alpha","alpha",3
"HP1506401_H15","acinar","acinar",3
"HP1506401_H18","acinar","acinar",3
"HP1506401_H19","gamma","gamma",3
"HP1506401_H23","ductal","ductal",3
"HP1506401_H3","acinar","acinar",3
"HP1506401_H7","ductal","ductal",3
"HP1506401_I12","beta","beta",3
"HP1506401_I13","acinar","acinar",3
"HP1506401_I21","ductal","ductal",3
"HP1506401_J13","not applicable","not applicable",3
"HP1506401_J17","beta","beta",3
"HP1506401_J18","alpha","not applicable",3
"HP1506401_J2","acinar","acinar",3
"HP1506401_J20","ductal","ductal",3
"HP1506401_J21","ductal","ductal",3
"HP1506401_J24","acinar","acinar",3
"HP1506401_J5","ductal","ductal",3
"HP1506401_J8","ductal","ductal",3
"HP1506401_K12","alpha","alpha",3
"HP1506401_K13","not applicable","not applicable",3
"HP1506401_K20","not applicable","not applicable",3
"HP1506401_K22","gamma","gamma",3
"HP1506401_L22","acinar","acinar",3
"HP1506401_L24","not applicable","not applicable",3
"HP1506401_L4","ductal","ductal",3
"HP1506401_L7","acinar","acinar",3
"HP1506401_L9","acinar","acinar",3
"HP1506401_M3","acinar","not applicable",3
"HP1506401_N14","not applicable","not applicable",3
"HP1506401_N15","acinar","acinar",3
"HP1506401_N19","alpha","alpha",3
"HP1506401_N21","acinar","not applicable",3
"HP1506401_N6","not applicable","not applicable",3
"HP1506401_N7","gamma","not applicable",3
"HP1506401_N9","acinar","acinar",3
"HP1506401_O1","not applicable","not applicable",3
"HP1506401_O12","acinar","acinar",3
"HP1506401_O14","not applicable","not applicable",3
"HP1506401_O18","acinar","acinar",3
"HP1506401_O3","alpha","alpha",3
"HP1506401_O4","ductal","ductal",3
"HP1506401_O9","not applicable","not applicable",3
"HP1506401_P15","acinar","not applicable",3
"HP1506401_P24","not applicable","not applicable",3
"HP1506401_P3","alpha","alpha",3
"HP1506401_P7","not applicable","not applicable",3
"HP1506401_P9","ductal","not applicable",3
"HP1507101_A12","beta","beta",3
"HP1507101_A13","beta","not applicable",3
"HP1507101_A17","acinar","not applicable",3
"HP1507101_A2","not applicable","not applicable",3
"HP1507101_A20","alpha","alpha",3
"HP1507101_A21","not applicable","not applicable",3
"HP1507101_A22","alpha","alpha",3
"HP1507101_A9","not applicable","not applicable",3
"HP1507101_B12","alpha","alpha",3
"HP1507101_B16","alpha","alpha",3
"HP1507101_B17","not applicable","not applicable",3
"HP1507101_B18","alpha","alpha",3
"HP1507101_B2","not applicable","not applicable",3
"HP1507101_B4","alpha","alpha",3
"HP1507101_B9","not applicable","not applicable",3
"HP1507101_C2","alpha","alpha",3
"HP1507101_D15","alpha","alpha",3
"HP1507101_D8","alpha","alpha",3
"HP1507101_D9","PSC","PSC",3
"HP1507101_E10","alpha","alpha",3
"HP1507101_E22","acinar","acinar",3
"HP1507101_E24","alpha","alpha",3
"HP1507101_E4","not applicable","not applicable",3
"HP1507101_E5","not applicable","not applicable",3
"HP1507101_E6","alpha","alpha",3
"HP1507101_F11","beta","beta",3
"HP1507101_F18","alpha","alpha",3
"HP1507101_F20","alpha","alpha",3
"HP1507101_F21","alpha","not applicable",3
"HP1507101_F24","not applicable","not applicable",3
"HP1507101_F6","not applicable","not applicable",3
"HP1507101_F7","alpha","alpha",3
"HP1507101_G11","alpha","not applicable",3
"HP1507101_G18","alpha","alpha",3
"HP1507101_G23","alpha","alpha",3
"HP1507101_G6","alpha","alpha",3
"HP1507101_H15","alpha","alpha",3
"HP1507101_H19","not applicable","not applicable",3
"HP1507101_H24","beta","not applicable",3
"HP1507101_H3","alpha","alpha",3
"HP1507101_H5","alpha","alpha",3
"HP1507101_H7","alpha","alpha",3
"HP1507101_I11","alpha","alpha",3
"HP1507101_I12","beta","beta",3
"HP1507101_I2","alpha","alpha",3
"HP1507101_I21","not applicable","not applicable",3
"HP1507101_I8","alpha","alpha",3
"HP1507101_J8","beta","co-expression",3
"HP1507101_K17","alpha","not applicable",3
"HP1507101_K19","not applicable","not applicable",3
"HP1507101_K21","alpha","not applicable",3
"HP1507101_K6","alpha","not applicable",3
"HP1507101_L16","beta","beta",3
"HP1507101_L21","alpha","alpha",3
"HP1507101_L6","alpha","not applicable",3
"HP1507101_L8","MHC class II","not applicable",3
"HP1507101_M18","alpha","alpha",3
"HP1507101_M2","alpha","alpha",3
"HP1507101_N11","not applicable","not applicable",3
"HP1507101_N13","beta","beta",3
"HP1507101_N16","alpha","alpha",3
"HP1507101_N18","alpha","not applicable",3
"HP1507101_N2","alpha","alpha",3
"HP1507101_N21","co-expression","co-expression",3
"HP1507101_N9","alpha","alpha",3
"HP1507101_O13","alpha","alpha",3
"HP1507101_O3","beta","beta",3
"HP1507101_O5","alpha","alpha",3
"HP1507101_O8","beta","beta",3
"HP1507101_P24","not applicable","not applicable",3
"HP1508501T2D_A1","not applicable","not applicable",3
"HP1508501T2D_A12","alpha","alpha",3
"HP1508501T2D_A6","alpha","not applicable",3
"HP1508501T2D_A9","not applicable","not applicable",3
"HP1508501T2D_B10","gamma","gamma",3
"HP1508501T2D_B13","not applicable","not applicable",3
"HP1508501T2D_C16","delta","delta",3
"HP1508501T2D_C18","ductal","ductal",3
"HP1508501T2D_C24","ductal","not applicable",3
"HP1508501T2D_C6","ductal","not applicable",3
"HP1508501T2D_C7","alpha","not applicable",3
"HP1508501T2D_D10","alpha","alpha",3
"HP1508501T2D_D11","alpha","alpha",3
"HP1508501T2D_D2","alpha","alpha",3
"HP1508501T2D_D9","acinar","acinar",3
"HP1508501T2D_E13","alpha","alpha",3
"HP1508501T2D_E15","ductal","ductal",3
"HP1508501T2D_E18","alpha","alpha",3
"HP1508501T2D_F1","beta","beta",3
"HP1508501T2D_F17","alpha","alpha",3
"HP1508501T2D_F21","acinar","acinar",3
"HP1508501T2D_F5","not applicable","ductal",3
"HP1508501T2D_F6","not applicable","not applicable",3
"HP1508501T2D_G13","ductal","ductal",3
"HP1508501T2D_G14","ductal","ductal",3
"HP1508501T2D_G15","alpha","alpha",3
"HP1508501T2D_G24","alpha","not applicable",3
"HP1508501T2D_H17","ductal","ductal",3
"HP1508501T2D_H21","alpha","alpha",3
"HP1508501T2D_I1","ductal","ductal",3
"HP1508501T2D_I16","alpha","alpha",3
"HP1508501T2D_I18","delta","delta",3
"HP1508501T2D_I2","alpha","alpha",3
"HP1508501T2D_I20","alpha","alpha",3
"HP1508501T2D_J10","not applicable","not applicable",3
"HP1508501T2D_J21","alpha","alpha",3
"HP1508501T2D_K13","ductal","not applicable",3
"HP1508501T2D_K15","ductal","ductal",3
"HP1508501T2D_K19","alpha","alpha",3
"HP1508501T2D_K22","ductal","ductal",3
"HP1508501T2D_K3","ductal","ductal",3
"HP1508501T2D_K7","ductal","ductal",3
"HP1508501T2D_L1","not applicable","not applicable",3
"HP1508501T2D_L14","alpha","alpha",3
"HP1508501T2D_L16","alpha","alpha",3
"HP1508501T2D_L3","not applicable","not applicable",3
"HP1508501T2D_L6","alpha","alpha",3
"HP1508501T2D_L8","not applicable","not applicable",3
"HP1508501T2D_M13","not applicable","not applicable",3
"HP1508501T2D_M4","alpha","alpha",3
"HP1508501T2D_M5","alpha","alpha",3
"HP1508501T2D_M6","beta","not applicable",3
"HP1508501T2D_N12","not applicable","not applicable",3
"HP1508501T2D_N16","not applicable","not applicable",3
"HP1508501T2D_N7","ductal","ductal",3
"HP1508501T2D_O1","alpha","alpha",3
"HP1508501T2D_O11","acinar","acinar",3
"HP1508501T2D_O2","not applicable","not applicable",3
"HP1508501T2D_O22","not applicable","not applicable",3
"HP1508501T2D_O23","not applicable","not applicable",3
"HP1508501T2D_O8","ductal","ductal",3
"HP1508501T2D_P11","alpha","alpha",3
"HP1508501T2D_P12","ductal","not applicable",3
"HP1508501T2D_P22","not applicable","not applicable",3
"HP1509101_A10","not applicable","not applicable",3
"HP1509101_A15","not applicable","not applicable",3
"HP1509101_A16","not applicable","not applicable",3
"HP1509101_A18","not applicable","not applicable",3
"HP1509101_A19","not applicable","not applicable",3
"HP1509101_A3","alpha","alpha",3
"HP1509101_A8","ductal","ductal",3
"HP1509101_B11","alpha","not applicable",3
"HP1509101_B12","PSC","not applicable",3
"HP1509101_B16","acinar","acinar",3
"HP1509101_B23","ductal","ductal",3
"HP1509101_B4","not applicable","not applicable",3
"HP1509101_B6","PSC","not applicable",3
"HP1509101_B9","ductal","not applicable",3
"HP1509101_C12","alpha","not applicable",3
"HP1509101_C6","ductal","not applicable",3
"HP1509101_D14","not applicable","not applicable",3
"HP1509101_D16","not applicable","not applicable",3
"HP1509101_D18","beta","beta",3
"HP1509101_D7","alpha","not applicable",3
"HP1509101_D8","alpha","alpha",3
"HP1509101_E1","not applicable","not applicable",3
"HP1509101_E12","not applicable","not applicable",3
"HP1509101_E14","not applicable","not applicable",3
"HP1509101_E4","delta","delta",3
"HP1509101_E5","not applicable","not applicable",3
"HP1509101_E8","not applicable","not applicable",3
"HP1509101_F11","not applicable","not applicable",3
"HP1509101_F13","alpha","not applicable",3
"HP1509101_F15","not applicable","not applicable",3
"HP1509101_F2","ductal","not applicable",3
"HP1509101_F22","ductal","ductal",3
"HP1509101_G10","ductal","not applicable",3
"HP1509101_G14","alpha","not applicable",3
"HP1509101_G15","alpha","not applicable",3
"HP1509101_G16","alpha","alpha",3
"HP1509101_G19","alpha","alpha",3
"HP1509101_G23","alpha","not applicable",3
"HP1509101_G4","ductal","not applicable",3
"HP1509101_G9","beta","beta",3
"HP1509101_H14","alpha","not applicable",3
"HP1509101_H15","not applicable","not applicable",3
"HP1509101_H16","not applicable","not applicable",3
"HP1509101_H2","not applicable","not applicable",3
"HP1509101_H20","ductal","ductal",3
"HP1509101_H21","alpha","alpha",3
"HP1509101_H22","alpha","alpha",3
"HP1509101_I10","alpha","alpha",3
"HP1509101_I11","beta","not applicable",3
"HP1509101_I19","alpha","not applicable",3
"HP1509101_J1","not applicable","not applicable",3
"HP1509101_J10","not applicable","not applicable",3
"HP1509101_J20","alpha","alpha",3
"HP1509101_K12","not applicable","not applicable",3
"HP1509101_K14","not applicable","not applicable",3
"HP1509101_K17","not applicable","not applicable",3
"HP1509101_K18","not applicable","not applicable",3
