"","pred","true_label","fold"
"Cell_126611","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_126621","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_126631","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_126641","CD8+ Cytotoxic T","CD4+/CD25 T Reg",2
"Cell_126651","CD56+ NK","CD56+ NK",2
"Cell_126661","CD56+ NK","CD56+ NK",2
"Cell_126671","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",2
"Cell_126681","CD56+ NK","CD56+ NK",2
"Cell_126691","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_126701","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_126711","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_126721","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_126731","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_126741","CD56+ NK","CD56+ NK",2
"Cell_126751","CD14+ Monocyte","Dendritic",2
"Cell_126761","CD19+ B","CD19+ B",2
"Cell_126771","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_126781","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_126791","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_126801","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_126811","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_126821","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_126831","CD56+ NK","CD56+ NK",2
"Cell_126841","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_126851","CD56+ NK","CD56+ NK",2
"Cell_126861","CD19+ B","CD8+ Cytotoxic T",2
"Cell_126871","CD56+ NK","CD56+ NK",2
"Cell_126881","CD56+ NK","CD56+ NK",2
"Cell_126891","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_126901","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_126911","CD56+ NK","CD56+ NK",2
"Cell_126921","CD56+ NK","CD56+ NK",2
"Cell_126931","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_126941","CD19+ B","CD19+ B",2
"Cell_126951","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_126961","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_126971","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_126981","CD56+ NK","CD56+ NK",2
"Cell_126991","CD56+ NK","CD56+ NK",2
"Cell_127001","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"Cell_127011","CD19+ B","CD19+ B",2
"Cell_127021","CD4+/CD45RO+ Memory","CD4+/CD45RA+/CD25- Naive T",2
"Cell_127031","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127041","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127051","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_127061","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127071","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127081","CD8+ Cytotoxic T","CD56+ NK",2
"Cell_127091","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_127101","CD19+ B","CD19+ B",2
"Cell_127111","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127121","CD19+ B","CD19+ B",2
"Cell_127131","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_127141","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127151","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127161","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127171","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127181","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127191","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127201","Dendritic","Dendritic",2
"Cell_127211","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127221","CD8+ Cytotoxic T","CD56+ NK",2
"Cell_127231","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127241","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127251","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127261","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127271","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127281","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127291","CD8+ Cytotoxic T","CD4+/CD25 T Reg",2
"Cell_127301","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127311","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127321","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_127331","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127341","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127351","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"Cell_127361","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_127371","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127381","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127391","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127401","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127411","CD19+ B","CD19+ B",2
"Cell_127421","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_127431","CD56+ NK","CD56+ NK",2
"Cell_127441","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",2
"Cell_127451","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127461","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127471","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127481","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127491","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127501","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127511","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127521","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127531","CD56+ NK","CD56+ NK",2
"Cell_127541","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127551","CD14+ Monocyte","Dendritic",2
"Cell_127561","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127571","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127581","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_127591","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127601","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127611","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127621","CD56+ NK","CD56+ NK",2
"Cell_127631","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127641","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127651","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"Cell_127661","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127671","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127681","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"Cell_127691","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127701","CD56+ NK","CD56+ NK",2
"Cell_127711","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127721","CD14+ Monocyte","Dendritic",2
"Cell_127731","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127741","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_127751","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_127761","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_127771","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"Cell_127781","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127791","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127801","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_127811","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_127821","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127831","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127841","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127851","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127861","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127871","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127881","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127891","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127901","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127911","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_127921","CD56+ NK","CD56+ NK",2
"Cell_127931","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_127941","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_127951","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_127961","CD56+ NK","CD56+ NK",2
"Cell_127971","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_127981","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_127991","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128001","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_128011","CD34+","CD34+",2
"Cell_128021","CD19+ B","CD19+ B",2
"Cell_128031","CD56+ NK","CD56+ NK",2
"Cell_128041","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128051","CD14+ Monocyte","Dendritic",2
"Cell_128061","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_128071","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128081","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_128091","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128101","CD56+ NK","CD56+ NK",2
"Cell_128111","Dendritic","Dendritic",2
"Cell_128121","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128131","CD34+","CD34+",2
"Cell_128141","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128151","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128161","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128171","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128181","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_128191","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128201","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128211","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128221","CD56+ NK","CD56+ NK",2
"Cell_128231","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128241","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128251","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"Cell_128261","CD56+ NK","CD56+ NK",2
"Cell_128271","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_128281","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128291","CD56+ NK","CD56+ NK",2
"Cell_128301","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128311","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128321","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_128331","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128341","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128351","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128361","CD56+ NK","CD56+ NK",2
"Cell_128371","CD19+ B","CD19+ B",2
"Cell_128381","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128391","CD56+ NK","CD56+ NK",2
"Cell_128401","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_128411","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128421","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128431","CD56+ NK","CD56+ NK",2
"Cell_128441","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_128451","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128461","CD19+ B","CD19+ B",2
"Cell_128471","CD4+/CD45RO+ Memory","CD8+ Cytotoxic T",2
"Cell_128481","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128491","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",2
"Cell_128501","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",2
"Cell_128511","CD56+ NK","CD56+ NK",2
"Cell_128521","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_128531","CD8+ Cytotoxic T","CD19+ B",2
"Cell_128541","CD34+","CD34+",2
"Cell_128551","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128561","CD19+ B","CD19+ B",2
"Cell_128571","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128581","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128591","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_128601","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"Cell_128611","CD56+ NK","CD56+ NK",2
"Cell_128621","Dendritic","Dendritic",2
"Cell_128631","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_128641","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128651","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128661","CD14+ Monocyte","Dendritic",2
"Cell_128671","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_128681","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RO+ Memory",2
"Cell_128691","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_128701","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128711","CD8+ Cytotoxic T","CD4+/CD25 T Reg",2
"Cell_128721","CD19+ B","CD19+ B",2
"Cell_128731","CD56+ NK","CD56+ NK",2
"Cell_128741","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128751","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128761","CD8+ Cytotoxic T","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128771","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_128781","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_128791","CD56+ NK","CD56+ NK",2
"Cell_128801","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128811","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128821","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128831","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128841","CD56+ NK","CD56+ NK",2
"Cell_128851","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128861","CD19+ B","CD19+ B",2
"Cell_128871","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128881","CD56+ NK","CD56+ NK",2
"Cell_128891","Dendritic","Dendritic",2
"Cell_128901","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128911","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_128921","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128931","CD56+ NK","CD56+ NK",2
"Cell_128941","CD56+ NK","CD56+ NK",2
"Cell_128951","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_128961","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_128971","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_128981","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_128991","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129001","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129011","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_129021","CD56+ NK","CD56+ NK",2
"Cell_129031","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_129041","CD56+ NK","CD56+ NK",2
"Cell_129051","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129061","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_129071","CD56+ NK","CD56+ NK",2
"Cell_129081","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129091","CD8+ Cytotoxic T","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129101","CD19+ B","CD19+ B",2
"Cell_129111","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129121","CD19+ B","CD19+ B",2
"Cell_129131","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129141","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129151","CD56+ NK","CD56+ NK",2
"Cell_129161","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_129171","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"Cell_129181","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129191","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_129201","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129211","CD56+ NK","CD56+ NK",2
"Cell_129221","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129231","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129241","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_129251","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129261","CD56+ NK","CD56+ NK",2
"Cell_129271","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129281","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_129291","CD19+ B","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129301","CD19+ B","CD19+ B",2
"Cell_129311","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129321","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129331","CD4+/CD45RO+ Memory","Dendritic",2
"Cell_129341","CD56+ NK","CD56+ NK",2
"Cell_129351","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129361","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129371","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129381","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_129391","CD4+/CD25 T Reg","CD19+ B",2
"Cell_129401","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129411","CD19+ B","CD19+ B",2
"Cell_129421","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129431","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129441","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_129451","CD56+ NK","CD56+ NK",2
"Cell_129461","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_129471","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129481","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129491","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129501","CD4+/CD25 T Reg","CD8+ Cytotoxic T",2
"Cell_129511","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129521","CD19+ B","CD19+ B",2
"Cell_129531","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_129541","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_129551","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129561","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129571","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129581","CD56+ NK","CD56+ NK",2
"Cell_129591","CD56+ NK","CD56+ NK",2
"Cell_129601","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129611","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_129621","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129631","CD56+ NK","CD56+ NK",2
"Cell_129641","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129651","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129661","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129671","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129681","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129691","CD56+ NK","CD56+ NK",2
"Cell_129701","CD4+/CD45RO+ Memory","CD4+/CD25 T Reg",2
"Cell_129711","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129721","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_129731","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129741","CD19+ B","CD19+ B",2
"Cell_129751","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129761","CD14+ Monocyte","Dendritic",2
"Cell_129771","CD8+/CD45RA+ Naive Cytotoxic","CD19+ B",2
"Cell_129781","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_129791","CD56+ NK","CD56+ NK",2
"Cell_129801","CD19+ B","CD19+ B",2
"Cell_129811","CD56+ NK","CD56+ NK",2
"Cell_129821","CD8+ Cytotoxic T","CD4+/CD25 T Reg",2
"Cell_129831","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129841","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_129851","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_129861","CD8+/CD45RA+ Naive Cytotoxic","CD8+ Cytotoxic T",2
"Cell_129871","CD4+/CD25 T Reg","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129881","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_129891","CD14+ Monocyte","CD14+ Monocyte",2
"Cell_129901","CD4+/CD25 T Reg","CD4+/CD25 T Reg",2
"Cell_129911","CD4+/CD25 T Reg","CD4+/CD45RO+ Memory",2
"Cell_129921","CD4+/CD25 T Reg","CD4+/CD45RA+/CD25- Naive T",2
"Cell_129931","CD56+ NK","CD8+ Cytotoxic T",2
"Cell_129941","CD8+ Cytotoxic T","CD4+/CD45RO+ Memory",2
"Cell_129951","CD8+ Cytotoxic T","CD8+ Cytotoxic T",2
"Cell_129961","CD56+ NK","CD56+ NK",2
"Cell_129971","CD19+ B","CD19+ B",2
"Cell_129981","CD8+/CD45RA+ Naive Cytotoxic","CD4+/CD25 T Reg",2
"Cell_129991","CD4+/CD45RO+ Memory","CD4+/CD45RO+ Memory",2
"Cell_130001","CD56+ NK","CD56+ NK",2
"Cell_130011","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_130021","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_130031","Dendritic","Dendritic",2
"Cell_130041","CD8+ Cytotoxic T","CD4+/CD25 T Reg",2
"Cell_130051","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
"Cell_130061","CD14+ Monocyte","Dendritic",2
"Cell_130071","CD56+ NK","CD56+ NK",2
"Cell_130081","CD8+/CD45RA+ Naive Cytotoxic","CD8+/CD45RA+ Naive Cytotoxic",2
