,pred,true_label,fold
38271,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38272,CD4+/CD25 T Reg,CD4+/CD45RA+/CD25- Naive T,3
38273,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38274,CD19+ B,CD19+ B,3
38275,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38276,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38277,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38278,CD56+ NK,CD56+ NK,3
38279,CD56+ NK,CD56+ NK,3
38280,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38281,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38282,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38283,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38284,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38285,CD19+ B,CD19+ B,3
38286,CD14+ Monocyte,CD14+ Monocyte,3
38287,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38288,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38289,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38290,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38291,CD19+ B,CD19+ B,3
38292,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38293,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38294,CD14+ Monocyte,CD14+ Monocyte,3
38295,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38296,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38297,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38298,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38299,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38300,CD19+ B,CD19+ B,3
38301,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38302,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38303,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38304,Dendritic,Dendritic,3
38305,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38306,CD56+ NK,CD56+ NK,3
38307,CD14+ Monocyte,CD14+ Monocyte,3
38308,CD56+ NK,CD56+ NK,3
38309,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38310,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,3
38311,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38312,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38313,CD4+/CD45RA+/CD25- Naive T,CD4+/CD25 T Reg,3
38314,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38315,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38316,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38317,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38318,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38319,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38320,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38321,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,3
38322,CD14+ Monocyte,CD14+ Monocyte,3
38323,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38324,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38325,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38326,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38327,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38328,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38329,Dendritic,Dendritic,3
38330,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38331,CD56+ NK,CD19+ B,3
38332,CD14+ Monocyte,CD14+ Monocyte,3
38333,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38334,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38335,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38336,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38337,CD14+ Monocyte,CD14+ Monocyte,3
38338,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38339,CD14+ Monocyte,CD14+ Monocyte,3
38340,CD8+ Cytotoxic T,CD19+ B,3
38341,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38342,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38343,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38344,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38345,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38346,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38347,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38348,CD56+ NK,CD56+ NK,3
38349,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38350,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38351,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,3
38352,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38353,CD56+ NK,CD56+ NK,3
38354,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38355,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38356,CD19+ B,CD19+ B,3
38357,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38358,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38359,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38360,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38361,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38362,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38363,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38364,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,3
38365,CD56+ NK,CD56+ NK,3
38366,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38367,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38368,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38369,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38370,CD4+/CD25 T Reg,CD19+ B,3
38371,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38372,CD56+ NK,CD56+ NK,3
38373,CD56+ NK,CD56+ NK,3
38374,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38375,CD56+ NK,CD56+ NK,3
38376,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38377,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38378,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38379,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38380,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38381,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38382,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38383,CD56+ NK,CD56+ NK,3
38384,CD19+ B,CD19+ B,3
38385,CD56+ NK,CD56+ NK,3
38386,CD14+ Monocyte,CD14+ Monocyte,3
38387,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,3
38388,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38389,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38390,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38391,CD4+/CD45RO+ Memory,CD8+/CD45RA+ Naive Cytotoxic,3
38392,CD56+ NK,CD56+ NK,3
38393,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38394,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38395,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38396,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38397,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38398,CD56+ NK,CD56+ NK,3
38399,CD56+ NK,CD56+ NK,3
38400,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38401,CD19+ B,CD19+ B,3
38402,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38403,CD19+ B,CD19+ B,3
38404,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38405,CD19+ B,CD19+ B,3
38406,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38407,Dendritic,Dendritic,3
38408,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,3
38409,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38410,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38411,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38412,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38413,CD14+ Monocyte,CD14+ Monocyte,3
38414,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38415,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38416,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38417,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38418,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38419,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38420,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38421,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38422,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38423,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38424,CD19+ B,CD19+ B,3
38425,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38426,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,3
38427,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38428,CD19+ B,CD19+ B,3
38429,CD4+/CD45RO+ Memory,CD8+ Cytotoxic T,3
38430,CD19+ B,CD19+ B,3
38431,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38432,CD8+ Cytotoxic T,CD19+ B,3
38433,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38434,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,3
38435,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38436,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38437,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38438,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38439,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38440,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38441,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38442,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38443,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38444,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38445,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38446,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38447,CD8+ Cytotoxic T,CD56+ NK,3
38448,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38449,CD19+ B,CD19+ B,3
38450,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38451,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38452,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38453,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38454,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38455,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38456,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38457,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38458,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38459,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38460,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,3
38461,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38462,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38463,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38464,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38465,CD56+ NK,CD56+ NK,3
38466,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38467,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38468,CD14+ Monocyte,CD14+ Monocyte,3
38469,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38470,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38471,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38472,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38473,CD8+ Cytotoxic T,CD34+,3
38474,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38475,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38476,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,3
38477,CD14+ Monocyte,CD14+ Monocyte,3
38478,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38479,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38480,CD19+ B,CD8+/CD45RA+ Naive Cytotoxic,3
38481,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38482,CD56+ NK,CD56+ NK,3
38483,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38484,CD56+ NK,CD56+ NK,3
38485,CD56+ NK,CD56+ NK,3
38486,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38487,CD14+ Monocyte,CD14+ Monocyte,3
38488,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38489,CD19+ B,CD19+ B,3
38490,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38491,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38492,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38493,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38494,CD56+ NK,CD56+ NK,3
38495,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38496,CD14+ Monocyte,Dendritic,3
38497,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38498,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38499,CD8+ Cytotoxic T,Dendritic,3
38500,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38501,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,3
38502,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38503,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38504,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38505,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38506,CD56+ NK,CD56+ NK,3
38507,CD8+ Cytotoxic T,CD4+/CD45RA+/CD25- Naive T,3
38508,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38509,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38510,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38511,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38512,CD4+/CD45RO+ Memory,CD4+/CD25 T Reg,3
38513,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38514,CD14+ Monocyte,Dendritic,3
38515,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38516,CD56+ NK,CD56+ NK,3
38517,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38518,CD4+/CD25 T Reg,CD4+/CD45RO+ Memory,3
38519,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38520,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38521,CD8+ Cytotoxic T,CD19+ B,3
38522,CD56+ NK,CD56+ NK,3
38523,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38524,Dendritic,Dendritic,3
38525,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38526,CD14+ Monocyte,CD14+ Monocyte,3
38527,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38528,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38529,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38530,CD56+ NK,CD56+ NK,3
38531,CD56+ NK,CD56+ NK,3
38532,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38533,CD56+ NK,CD56+ NK,3
38534,Dendritic,Dendritic,3
38535,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38536,CD14+ Monocyte,CD14+ Monocyte,3
38537,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38538,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38539,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38540,CD4+/CD45RO+ Memory,CD8+/CD45RA+ Naive Cytotoxic,3
38541,CD14+ Monocyte,CD14+ Monocyte,3
38542,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38543,CD56+ NK,CD56+ NK,3
38544,CD56+ NK,CD56+ NK,3
38545,CD19+ B,CD19+ B,3
38546,CD19+ B,CD19+ B,3
38547,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38548,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38549,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38550,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38551,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38552,CD4+/CD45RO+ Memory,CD4+/CD45RA+/CD25- Naive T,3
38553,CD56+ NK,CD56+ NK,3
38554,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38555,CD56+ NK,CD56+ NK,3
38556,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38557,Dendritic,Dendritic,3
38558,Dendritic,CD14+ Monocyte,3
38559,CD14+ Monocyte,CD14+ Monocyte,3
38560,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38561,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38562,CD8+ Cytotoxic T,CD56+ NK,3
38563,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38564,CD14+ Monocyte,CD14+ Monocyte,3
38565,CD8+ Cytotoxic T,CD56+ NK,3
38566,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38567,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38568,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38569,CD19+ B,CD19+ B,3
38570,Dendritic,Dendritic,3
38571,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38572,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38573,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38574,CD19+ B,CD19+ B,3
38575,Dendritic,Dendritic,3
38576,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38577,CD56+ NK,CD56+ NK,3
38578,CD19+ B,CD19+ B,3
38579,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38580,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38581,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38582,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38583,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38584,CD56+ NK,CD56+ NK,3
38585,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,3
38586,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38587,CD8+ Cytotoxic T,CD4+/CD45RA+/CD25- Naive T,3
38588,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38589,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38590,CD19+ B,CD19+ B,3
38591,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38592,CD56+ NK,CD56+ NK,3
38593,CD56+ NK,CD56+ NK,3
38594,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38595,CD14+ Monocyte,Dendritic,3
38596,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38597,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38598,CD19+ B,CD19+ B,3
38599,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38600,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38601,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38602,CD14+ Monocyte,Dendritic,3
38603,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38604,CD56+ NK,CD56+ NK,3
38605,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38606,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38607,CD56+ NK,CD56+ NK,3
38608,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38609,CD14+ Monocyte,CD14+ Monocyte,3
38610,CD19+ B,CD19+ B,3
38611,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38612,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38613,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38614,CD56+ NK,CD56+ NK,3
38615,CD19+ B,CD19+ B,3
38616,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38617,CD19+ B,CD19+ B,3
38618,CD4+/CD45RO+ Memory,Dendritic,3
38619,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38620,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38621,CD4+/CD25 T Reg,CD8+/CD45RA+ Naive Cytotoxic,3
38622,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38623,CD19+ B,CD19+ B,3
38624,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38625,CD56+ NK,CD56+ NK,3
38626,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38627,CD56+ NK,CD56+ NK,3
38628,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38629,CD8+ Cytotoxic T,CD19+ B,3
38630,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38631,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38632,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38633,Dendritic,CD19+ B,3
38634,CD56+ NK,CD56+ NK,3
38635,CD4+/CD25 T Reg,CD19+ B,3
38636,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38637,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38638,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,3
38639,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38640,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38641,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38642,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38643,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38644,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38645,CD8+ Cytotoxic T,CD4+/CD45RA+/CD25- Naive T,3
38646,CD4+/CD45RA+/CD25- Naive T,CD4+/CD45RA+/CD25- Naive T,3
38647,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38648,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38649,CD14+ Monocyte,CD14+ Monocyte,3
38650,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38651,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38652,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38653,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38654,CD56+ NK,CD56+ NK,3
38655,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38656,CD56+ NK,CD56+ NK,3
38657,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38658,CD8+ Cytotoxic T,CD4+/CD45RO+ Memory,3
38659,CD56+ NK,CD56+ NK,3
38660,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38661,CD56+ NK,CD56+ NK,3
38662,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38663,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38664,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38665,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38666,CD8+/CD45RA+ Naive Cytotoxic,CD19+ B,3
38667,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
38668,CD56+ NK,CD56+ NK,3
38669,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38670,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38671,CD19+ B,CD19+ B,3
38672,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38673,CD56+ NK,CD56+ NK,3
38674,CD4+/CD45RO+ Memory,CD4+/CD45RO+ Memory,3
38675,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38676,CD4+/CD25 T Reg,CD4+/CD25 T Reg,3
38677,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38678,CD8+ Cytotoxic T,CD4+/CD25 T Reg,3
38679,CD56+ NK,CD56+ NK,3
38680,CD8+/CD45RA+ Naive Cytotoxic,CD8+/CD45RA+ Naive Cytotoxic,3
38681,CD8+ Cytotoxic T,CD8+/CD45RA+ Naive Cytotoxic,3
38682,CD8+ Cytotoxic T,CD8+ Cytotoxic T,3
