"","pred","true_label","fold"
"4166","ductal","ductal",3
"4167","alpha","alpha",3
"4168","endothelial","endothelial",3
"4169","gamma","gamma",3
"4170","alpha","alpha",3
"4171","ductal","ductal",3
"4172","alpha","alpha",3
"4173","alpha","alpha",3
"4174","alpha","alpha",3
"4175","beta","beta",3
"4176","beta","beta",3
"4177","acinar","acinar",3
"4178","acinar","acinar",3
"4179","acinar","acinar",3
"4180","acinar","acinar",3
"4181","acinar","acinar",3
"4182","acinar","acinar",3
"4183","acinar","acinar",3
"4184","acinar","acinar",3
"4185","acinar","acinar",3
"4186","acinar","acinar",3
"4187","acinar","acinar",3
"4188","acinar","acinar",3
"4189","acinar","acinar",3
"4190","acinar","acinar",3
"4191","acinar","acinar",3
"4192","alpha","alpha",3
"4193","delta","delta",3
"4194","acinar","acinar",3
"4195","acinar","acinar",3
"4196","activated_stellate","activated_stellate",3
"4197","acinar","acinar",3
"4198","acinar","acinar",3
"4199","acinar","acinar",3
"4200","alpha","alpha",3
"4201","acinar","acinar",3
"4202","delta","delta",3
"4203","acinar","acinar",3
"4204","acinar","acinar",3
"4205","beta","beta",3
"4206","acinar","acinar",3
"4207","beta","beta",3
"4208","beta","beta",3
"4209","alpha","alpha",3
"4210","delta","delta",3
"4211","beta","beta",3
"4212","alpha","alpha",3
"4213","alpha","alpha",3
"4214","beta","beta",3
"4215","alpha","alpha",3
"4216","alpha","alpha",3
"4217","acinar","beta",3
"4218","acinar","acinar",3
"4219","acinar","acinar",3
"4220","beta","beta",3
"4221","acinar","acinar",3
"4222","acinar","acinar",3
"4223","acinar","acinar",3
"4224","acinar","acinar",3
"4225","alpha","alpha",3
"4226","beta","beta",3
"4227","ductal","ductal",3
"4228","alpha","alpha",3
"4229","beta","beta",3
"4230","beta","beta",3
"4231","acinar","acinar",3
"4232","alpha","alpha",3
"4233","delta","delta",3
"4234","alpha","alpha",3
"4235","acinar","acinar",3
"4236","beta","beta",3
"4237","alpha","alpha",3
"4238","ductal","ductal",3
"4239","alpha","alpha",3
"4240","alpha","beta",3
"4241","endothelial","endothelial",3
"4242","beta","beta",3
"4243","alpha","alpha",3
"4244","delta","delta",3
"4245","beta","delta",3
"4246","alpha","alpha",3
"4247","alpha","alpha",3
"4248","alpha","alpha",3
"4249","activated_stellate","activated_stellate",3
"4250","beta","beta",3
"4251","ductal","ductal",3
"4252","activated_stellate","activated_stellate",3
"4253","acinar","acinar",3
"4254","activated_stellate","activated_stellate",3
"4255","beta","beta",3
"4256","alpha","alpha",3
"4257","alpha","alpha",3
"4258","beta","beta",3
"4259","alpha","alpha",3
"4260","alpha","alpha",3
"4261","alpha","alpha",3
"4262","acinar","acinar",3
"4263","alpha","alpha",3
"4264","alpha","alpha",3
"4265","beta","beta",3
"4266","alpha","alpha",3
"4267","alpha","alpha",3
"4268","alpha","alpha",3
"4269","alpha","alpha",3
"4270","alpha","alpha",3
"4271","alpha","alpha",3
"4272","ductal","ductal",3
"4273","alpha","alpha",3
"4274","alpha","alpha",3
"4275","beta","beta",3
"4276","alpha","alpha",3
"4277","beta","beta",3
"4278","alpha","alpha",3
"4279","acinar","acinar",3
"4280","ductal","ductal",3
"4281","beta","beta",3
"4282","ductal","ductal",3
"4283","gamma","gamma",3
"4284","alpha","alpha",3
"4285","alpha","alpha",3
"4286","beta","beta",3
"4287","alpha","alpha",3
"4288","ductal","ductal",3
"4289","alpha","alpha",3
"4290","acinar","acinar",3
"4291","beta","beta",3
"4292","acinar","acinar",3
"4293","alpha","alpha",3
"4294","acinar","acinar",3
"4295","beta","beta",3
"4296","ductal","ductal",3
"4297","macrophage","macrophage",3
"4298","gamma","gamma",3
"4299","acinar","acinar",3
"4300","alpha","alpha",3
"4301","alpha","alpha",3
"4302","beta","beta",3
"4303","alpha","alpha",3
"4304","activated_stellate","activated_stellate",3
"4305","acinar","acinar",3
"4306","ductal","ductal",3
"4307","alpha","alpha",3
"4308","beta","beta",3
"4309","ductal","ductal",3
"4310","alpha","alpha",3
"4311","alpha","alpha",3
"4312","endothelial","endothelial",3
"4313","ductal","ductal",3
"4314","gamma","gamma",3
"4315","alpha","alpha",3
"4316","ductal","ductal",3
"4317","acinar","acinar",3
"4318","endothelial","endothelial",3
"4319","alpha","alpha",3
"4320","alpha","alpha",3
"4321","alpha","alpha",3
"4322","alpha","alpha",3
"4323","alpha","alpha",3
"4324","beta","beta",3
"4325","alpha","alpha",3
"4326","beta","beta",3
"4327","ductal","ductal",3
"4328","beta","beta",3
"4329","beta","beta",3
"4330","ductal","ductal",3
"4331","acinar","acinar",3
"4332","endothelial","endothelial",3
"4333","beta","beta",3
"4334","delta","delta",3
"4335","ductal","ductal",3
"4336","endothelial","endothelial",3
"4337","gamma","gamma",3
"4338","alpha","alpha",3
"4339","acinar","acinar",3
"4340","alpha","alpha",3
"4341","endothelial","endothelial",3
"4342","quiescent_stellate","quiescent_stellate",3
"4343","acinar","acinar",3
"4344","beta","beta",3
"4345","alpha","alpha",3
"4346","alpha","alpha",3
"4347","alpha","alpha",3
"4348","beta","beta",3
"4349","delta","delta",3
"4350","ductal","ductal",3
"4351","alpha","alpha",3
"4352","alpha","alpha",3
"4353","ductal","ductal",3
"4354","beta","beta",3
"4355","beta","beta",3
"4356","alpha","alpha",3
"4357","alpha","alpha",3
"4358","beta","beta",3
"4359","beta","beta",3
"4360","beta","beta",3
"4361","alpha","alpha",3
"4362","acinar","acinar",3
"4363","acinar","acinar",3
"4364","acinar","acinar",3
"4365","acinar","acinar",3
"4366","acinar","acinar",3
"4367","acinar","acinar",3
"4368","delta","delta",3
"4369","acinar","acinar",3
"4370","acinar","acinar",3
"4371","acinar","acinar",3
"4372","acinar","acinar",3
"4373","acinar","acinar",3
"4374","beta","beta",3
"4375","acinar","acinar",3
"4376","acinar","acinar",3
"4377","beta","beta",3
"4378","acinar","acinar",3
"4379","activated_stellate","acinar",3
"4380","acinar","acinar",3
"4381","ductal","ductal",3
"4382","acinar","acinar",3
"4383","delta","delta",3
"4384","acinar","acinar",3
"4385","acinar","acinar",3
"4386","ductal","ductal",3
"4387","beta","beta",3
"4388","beta","beta",3
"4389","acinar","acinar",3
"4390","beta","beta",3
"4391","alpha","alpha",3
"4392","ductal","acinar",3
"4393","acinar","acinar",3
"4394","acinar","acinar",3
"4395","beta","beta",3
"4396","beta","beta",3
"4397","acinar","acinar",3
"4398","ductal","ductal",3
"4399","alpha","alpha",3
"4400","alpha","alpha",3
"4401","acinar","acinar",3
"4402","ductal","ductal",3
"4403","delta","delta",3
"4404","acinar","acinar",3
"4405","ductal","ductal",3
"4406","acinar","acinar",3
"4407","beta","beta",3
"4408","beta","beta",3
"4409","ductal","ductal",3
"4410","beta","beta",3
"4411","alpha","alpha",3
"4412","delta","delta",3
"4413","beta","beta",3
"4414","activated_stellate","activated_stellate",3
"4415","ductal","ductal",3
"4416","ductal","acinar",3
"4417","alpha","alpha",3
"4418","alpha","alpha",3
"4419","acinar","acinar",3
"4420","acinar","acinar",3
"4421","acinar","acinar",3
"4422","acinar","acinar",3
"4423","beta","beta",3
"4424","acinar","acinar",3
"4425","alpha","alpha",3
"4426","beta","beta",3
"4427","beta","beta",3
"4428","beta","beta",3
"4429","alpha","alpha",3
"4430","ductal","ductal",3
"4431","alpha","alpha",3
"4432","beta","beta",3
"4433","beta","beta",3
"4434","alpha","alpha",3
"4435","beta","beta",3
"4436","alpha","alpha",3
"4437","beta","beta",3
"4438","beta","beta",3
"4439","beta","beta",3
"4440","alpha","alpha",3
"4441","alpha","alpha",3
"4442","beta","beta",3
"4443","alpha","alpha",3
"4444","beta","beta",3
"4445","beta","beta",3
"4446","acinar","acinar",3
"4447","ductal","ductal",3
"4448","alpha","alpha",3
"4449","ductal","ductal",3
"4450","alpha","alpha",3
"4451","beta","beta",3
"4452","ductal","ductal",3
"4453","alpha","alpha",3
"4454","beta","beta",3
"4455","acinar","acinar",3
"4456","beta","beta",3
"4457","beta","beta",3
"4458","alpha","alpha",3
"4459","alpha","alpha",3
"4460","alpha","alpha",3
"4461","beta","beta",3
"4462","acinar","acinar",3
"4463","acinar","acinar",3
"4464","ductal","ductal",3
"4465","alpha","alpha",3
"4466","alpha","alpha",3
"4467","alpha","alpha",3
"4468","alpha","alpha",3
"4469","quiescent_stellate","quiescent_stellate",3
"4470","alpha","alpha",3
"4471","alpha","alpha",3
"4472","alpha","alpha",3
"4473","alpha","alpha",3
"4474","alpha","alpha",3
"4475","beta","beta",3
"4476","beta","beta",3
"4477","alpha","alpha",3
"4478","alpha","alpha",3
"4479","alpha","alpha",3
"4480","ductal","ductal",3
"4481","alpha","alpha",3
"4482","alpha","alpha",3
"4483","alpha","quiescent_stellate",3
"4484","alpha","alpha",3
"4485","beta","beta",3
"4486","alpha","alpha",3
"4487","alpha","alpha",3
"4488","alpha","alpha",3
"4489","epsilon","alpha",3
"4490","alpha","alpha",3
"4491","beta","beta",3
"4492","alpha","alpha",3
"4493","alpha","alpha",3
"4494","ductal","ductal",3
"4495","alpha","alpha",3
"4496","alpha","alpha",3
"4497","acinar","acinar",3
"4498","acinar","acinar",3
"4499","alpha","alpha",3
"4500","ductal","ductal",3
"4501","alpha","alpha",3
"4502","alpha","alpha",3
"4503","alpha","alpha",3
"4504","acinar","acinar",3
"4505","acinar","beta",3
"4506","activated_stellate","activated_stellate",3
"4507","alpha","alpha",3
"4508","ductal","ductal",3
"4509","endothelial","endothelial",3
"4510","alpha","alpha",3
"4511","acinar","beta",3
"4512","beta","beta",3
"4513","beta","beta",3
"4514","acinar","acinar",3
"4515","alpha","alpha",3
"4516","ductal","ductal",3
"4517","alpha","alpha",3
"4518","activated_stellate","activated_stellate",3
"4519","ductal","ductal",3
"4520","beta","beta",3
"4521","ductal","ductal",3
"4522","alpha","alpha",3
"4523","ductal","ductal",3
"4524","alpha","alpha",3
"4525","beta","beta",3
"4526","alpha","alpha",3
"4527","alpha","alpha",3
"4528","beta","beta",3
"4529","alpha","alpha",3
"4530","beta","beta",3
"4531","acinar","acinar",3
"4532","alpha","alpha",3
"4533","activated_stellate","activated_stellate",3
"4534","beta","beta",3
"4535","beta","beta",3
"4536","delta","delta",3
"4537","activated_stellate","activated_stellate",3
"4538","alpha","alpha",3
"4539","mast","mast",3
"4540","alpha","alpha",3
"4541","beta","beta",3
"4542","mast","mast",3
"4543","acinar","acinar",3
"4544","quiescent_stellate","quiescent_stellate",3
"4545","alpha","alpha",3
"4546","quiescent_stellate","quiescent_stellate",3
"4547","endothelial","endothelial",3
"4548","endothelial","endothelial",3
"4549","quiescent_stellate","quiescent_stellate",3
"4550","beta","beta",3
"4551","activated_stellate","activated_stellate",3
"4552","acinar","acinar",3
"4553","acinar","acinar",3
"4554","acinar","acinar",3
"4555","activated_stellate","acinar",3
"4556","acinar","acinar",3
"4557","delta","delta",3
"4558","acinar","acinar",3
"4559","acinar","acinar",3
"4560","acinar","acinar",3
"4561","acinar","acinar",3
"4562","acinar","acinar",3
"4563","acinar","acinar",3
"4564","acinar","acinar",3
"4565","acinar","acinar",3
"4566","acinar","acinar",3
"4567","beta","beta",3
"4568","ductal","ductal",3
"4569","acinar","acinar",3
"4570","beta","beta",3
"4571","acinar","acinar",3
"4572","beta","beta",3
"4573","acinar","acinar",3
"4574","beta","beta",3
"4575","beta","beta",3
"4576","alpha","alpha",3
"4577","delta","delta",3
"4578","acinar","acinar",3
"4579","acinar","acinar",3
"4580","acinar","acinar",3
"4581","delta","delta",3
"4582","alpha","alpha",3
"4583","acinar","acinar",3
"4584","beta","beta",3
"4585","acinar","acinar",3
"4586","alpha","alpha",3
"4587","alpha","alpha",3
"4588","acinar","acinar",3
"4589","alpha","alpha",3
"4590","beta","beta",3
"4591","beta","beta",3
"4592","activated_stellate","activated_stellate",3
"4593","ductal","ductal",3
"4594","acinar","acinar",3
"4595","alpha","alpha",3
"4596","acinar","acinar",3
"4597","delta","delta",3
"4598","alpha","alpha",3
"4599","alpha","alpha",3
"4600","delta","delta",3
"4601","beta","beta",3
"4602","delta","delta",3
"4603","beta","beta",3
"4604","ductal","ductal",3
"4605","acinar","acinar",3
"4606","beta","beta",3
"4607","ductal","ductal",3
"4608","alpha","alpha",3
"4609","beta","beta",3
"4610","alpha","alpha",3
"4611","beta","beta",3
"4612","delta","delta",3
"4613","ductal","ductal",3
"4614","alpha","alpha",3
"4615","alpha","alpha",3
"4616","alpha","alpha",3
"4617","alpha","alpha",3
"4618","macrophage","macrophage",3
"4619","beta","beta",3
"4620","alpha","alpha",3
"4621","beta","beta",3
"4622","beta","beta",3
"4623","beta","beta",3
"4624","alpha","alpha",3
"4625","alpha","alpha",3
"4626","alpha","alpha",3
"4627","alpha","alpha",3
"4628","beta","beta",3
"4629","acinar","acinar",3
"4630","alpha","alpha",3
"4631","alpha","alpha",3
"4632","alpha","alpha",3
"4633","alpha","gamma",3
"4634","acinar","acinar",3
"4635","alpha","alpha",3
"4636","beta","beta",3
"4637","alpha","alpha",3
"4638","beta","beta",3
"4639","alpha","alpha",3
"4640","ductal","ductal",3
"4641","gamma","gamma",3
"4642","activated_stellate","activated_stellate",3
"4643","alpha","alpha",3
"4644","acinar","acinar",3
"4645","alpha","alpha",3
"4646","alpha","alpha",3
"4647","alpha","alpha",3
"4648","alpha","alpha",3
"4649","alpha","alpha",3
"4650","alpha","alpha",3
"4651","alpha","alpha",3
"4652","alpha","alpha",3
"4653","beta","beta",3
"4654","acinar","acinar",3
"4655","ductal","ductal",3
"4656","alpha","alpha",3
"4657","alpha","alpha",3
"4658","alpha","alpha",3
"4659","alpha","alpha",3
"4660","alpha","alpha",3
"4661","epsilon","epsilon",3
"4662","ductal","ductal",3
"4663","alpha","alpha",3
"4664","alpha","alpha",3
"4665","alpha","alpha",3
"4666","activated_stellate","activated_stellate",3
"4667","ductal","ductal",3
"4668","alpha","alpha",3
"4669","alpha","alpha",3
"4670","acinar","acinar",3
"4671","acinar","acinar",3
"4672","beta","beta",3
"4673","alpha","alpha",3
"4674","ductal","ductal",3
"4675","activated_stellate","activated_stellate",3
"4676","acinar","acinar",3
"4677","alpha","alpha",3
"4678","acinar","acinar",3
"4679","alpha","alpha",3
"4680","acinar","alpha",3
"4681","alpha","alpha",3
"4682","activated_stellate","activated_stellate",3
"4683","ductal","ductal",3
"4684","ductal","ductal",3
"4685","alpha","alpha",3
"4686","alpha","alpha",3
"4687","alpha","alpha",3
"4688","endothelial","endothelial",3
"4689","beta","beta",3
"4690","alpha","alpha",3
"4691","ductal","ductal",3
"4692","gamma","gamma",3
"4693","beta","beta",3
"4694","alpha","alpha",3
"4695","alpha","alpha",3
"4696","beta","beta",3
"4697","acinar","acinar",3
"4698","mast","mast",3
"4699","alpha","alpha",3
"4700","alpha","alpha",3
"4701","alpha","alpha",3
"4702","beta","beta",3
"4703","beta","beta",3
"4704","quiescent_stellate","quiescent_stellate",3
"4705","alpha","alpha",3
"4706","endothelial","endothelial",3
"4707","beta","beta",3
"4708","delta","delta",3
"4709","quiescent_stellate","quiescent_stellate",3
"4710","beta","beta",3
"4711","endothelial","endothelial",3
"4712","endothelial","endothelial",3
"4713","beta","beta",3
"4714","acinar","acinar",3
"4715","acinar","acinar",3
"4716","acinar","acinar",3
"4717","acinar","acinar",3
"4718","acinar","acinar",3
"4719","acinar","acinar",3
"4720","acinar","acinar",3
"4721","acinar","acinar",3
"4722","alpha","alpha",3
"4723","acinar","acinar",3
"4724","acinar","acinar",3
"4725","acinar","acinar",3
"4726","acinar","acinar",3
"4727","acinar","acinar",3
"4728","acinar","acinar",3
"4729","acinar","acinar",3
"4730","acinar","acinar",3
"4731","acinar","acinar",3
"4732","beta","beta",3
"4733","beta","beta",3
"4734","acinar","acinar",3
"4735","beta","beta",3
"4736","alpha","alpha",3
"4737","acinar","acinar",3
"4738","acinar","acinar",3
"4739","acinar","acinar",3
"4740","beta","beta",3
"4741","activated_stellate","activated_stellate",3
"4742","acinar","acinar",3
"4743","beta","beta",3
"4744","acinar","acinar",3
"4745","alpha","alpha",3
"4746","alpha","alpha",3
"4747","ductal","ductal",3
"4748","beta","beta",3
"4749","acinar","acinar",3
"4750","acinar","acinar",3
"4751","ductal","ductal",3
"4752","ductal","ductal",3
"4753","acinar","acinar",3
"4754","delta","delta",3
"4755","acinar","acinar",3
"4756","acinar","acinar",3
"4757","beta","beta",3
"4758","acinar","acinar",3
"4759","beta","beta",3
"4760","delta","delta",3
"4761","acinar","acinar",3
"4762","beta","beta",3
"4763","acinar","acinar",3
"4764","beta","beta",3
"4765","alpha","alpha",3
"4766","ductal","ductal",3
"4767","beta","beta",3
"4768","acinar","acinar",3
"4769","beta","beta",3
"4770","alpha","alpha",3
"4771","alpha","alpha",3
"4772","beta","beta",3
"4773","alpha","alpha",3
"4774","beta","beta",3
"4775","beta","beta",3
"4776","acinar","acinar",3
"4777","acinar","acinar",3
"4778","beta","beta",3
"4779","acinar","acinar",3
"4780","alpha","alpha",3
"4781","alpha","alpha",3
"4782","beta","beta",3
"4783","ductal","ductal",3
"4784","ductal","ductal",3
"4785","alpha","alpha",3
"4786","beta","beta",3
"4787","beta","beta",3
"4788","activated_stellate","activated_stellate",3
"4789","acinar","acinar",3
"4790","alpha","alpha",3
"4791","alpha","alpha",3
"4792","endothelial","endothelial",3
"4793","beta","beta",3
"4794","beta","beta",3
"4795","alpha","alpha",3
"4796","alpha","alpha",3
"4797","acinar","acinar",3
"4798","acinar","acinar",3
"4799","alpha","alpha",3
"4800","beta","beta",3
"4801","beta","beta",3
"4802","alpha","alpha",3
"4803","alpha","alpha",3
"4804","epsilon","alpha",3
"4805","alpha","alpha",3
"4806","alpha","alpha",3
"4807","ductal","ductal",3
"4808","acinar","acinar",3
"4809","beta","beta",3
"4810","ductal","ductal",3
"4811","beta","beta",3
"4812","alpha","alpha",3
"4813","macrophage","macrophage",3
"4814","alpha","alpha",3
"4815","acinar","acinar",3
"4816","alpha","alpha",3
"4817","beta","beta",3
"4818","acinar","acinar",3
"4819","quiescent_stellate","quiescent_stellate",3
"4820","beta","beta",3
"4821","alpha","alpha",3
"4822","activated_stellate","activated_stellate",3
"4823","delta","delta",3
"4824","ductal","ductal",3
"4825","acinar","acinar",3
"4826","ductal","ductal",3
"4827","beta","beta",3
"4828","beta","beta",3
"4829","acinar","acinar",3
"4830","acinar","acinar",3
"4831","alpha","alpha",3
"4832","beta","beta",3
"4833","endothelial","endothelial",3
"4834","alpha","alpha",3
"4835","beta","beta",3
"4836","acinar","alpha",3
"4837","beta","beta",3
"4838","ductal","ductal",3
"4839","acinar","acinar",3
"4840","beta","beta",3
"4841","ductal","acinar",3
"4842","alpha","alpha",3
"4843","ductal","ductal",3
"4844","alpha","alpha",3
"4845","acinar","acinar",3
"4846","ductal","ductal",3
"4847","acinar","acinar",3
"4848","alpha","alpha",3
"4849","alpha","alpha",3
"4850","alpha","alpha",3
"4851","alpha","alpha",3
"4852","beta","beta",3
"4853","alpha","alpha",3
"4854","beta","beta",3
"4855","ductal","ductal",3
"4856","alpha","alpha",3
"4857","alpha","alpha",3
"4858","ductal","ductal",3
"4859","ductal","ductal",3
"4860","alpha","alpha",3
"4861","endothelial","endothelial",3
"4862","delta","delta",3
"4863","alpha","alpha",3
"4864","beta","beta",3
"4865","alpha","alpha",3
"4866","beta","beta",3
"4867","acinar","acinar",3
"4868","alpha","alpha",3
"4869","endothelial","endothelial",3
"4870","alpha","alpha",3
"4871","alpha","alpha",3
"4872","acinar","acinar",3
"4873","ductal","ductal",3
"4874","alpha","alpha",3
"4875","gamma","gamma",3
"4876","alpha","alpha",3
"4877","ductal","ductal",3
"4878","alpha","alpha",3
"4879","alpha","alpha",3
"4880","beta","beta",3
"4881","beta","beta",3
"4882","beta","beta",3
"4883","gamma","gamma",3
"4884","alpha","alpha",3
"4885","beta","beta",3
"4886","alpha","alpha",3
"4887","quiescent_stellate","quiescent_stellate",3
"4888","alpha","alpha",3
"4889","activated_stellate","activated_stellate",3
"4890","beta","beta",3
"4891","beta","beta",3
"4892","delta","delta",3
"4893","alpha","alpha",3
"4894","beta","beta",3
"4895","delta","delta",3
"4896","beta","beta",3
"4897","beta","beta",3
"4898","beta","beta",3
"4899","delta","delta",3
"4900","ductal","ductal",3
"4901","ductal","ductal",3
"4902","alpha","alpha",3
"4903","ductal","ductal",3
"4904","beta","beta",3
"4905","delta","delta",3
"4906","beta","beta",3
"4907","acinar","ductal",3
"4908","activated_stellate","activated_stellate",3
"4909","ductal","ductal",3
"4910","ductal","ductal",3
"4911","macrophage","macrophage",3
"4912","beta","beta",3
"4913","ductal","ductal",3
"4914","ductal","ductal",3
"4915","beta","beta",3
"4916","beta","beta",3
"4917","mast","delta",3
"4918","beta","beta",3
"4919","activated_stellate","activated_stellate",3
"4920","alpha","alpha",3
"4921","activated_stellate","activated_stellate",3
"4922","quiescent_stellate","quiescent_stellate",3
"4923","delta","delta",3
"4924","beta","beta",3
"4925","delta","delta",3
"4926","ductal","ductal",3
"4927","ductal","ductal",3
"4928","alpha","alpha",3
"4929","ductal","ductal",3
"4930","delta","delta",3
"4931","ductal","acinar",3
"4932","alpha","alpha",3
"4933","beta","beta",3
"4934","activated_stellate","activated_stellate",3
"4935","beta","beta",3
"4936","alpha","alpha",3
"4937","macrophage","macrophage",3
"4938","alpha","alpha",3
"4939","beta","beta",3
"4940","beta","beta",3
"4941","ductal","ductal",3
"4942","ductal","ductal",3
"4943","gamma","gamma",3
"4944","alpha","alpha",3
"4945","beta","beta",3
"4946","alpha","alpha",3
"4947","beta","beta",3
"4948","ductal","ductal",3
"4949","ductal","ductal",3
"4950","alpha","alpha",3
"4951","macrophage","macrophage",3
"4952","activated_stellate","activated_stellate",3
"4953","beta","beta",3
"4954","beta","beta",3
"4955","beta","beta",3
"4956","alpha","alpha",3
"4957","beta","beta",3
"4958","beta","beta",3
"4959","beta","beta",3
"4960","alpha","alpha",3
"4961","beta","beta",3
"4962","beta","beta",3
"4963","alpha","alpha",3
"4964","ductal","ductal",3
"4965","ductal","ductal",3
"4966","alpha","alpha",3
"4967","beta","beta",3
"4968","delta","delta",3
"4969","ductal","ductal",3
"4970","beta","beta",3
"4971","beta","beta",3
"4972","beta","beta",3
"4973","beta","beta",3
"4974","beta","beta",3
"4975","delta","delta",3
"4976","delta","delta",3
"4977","activated_stellate","activated_stellate",3
"4978","beta","beta",3
"4979","ductal","ductal",3
"4980","alpha","alpha",3
"4981","beta","beta",3
"4982","ductal","ductal",3
"4983","beta","beta",3
"4984","alpha","alpha",3
"4985","alpha","alpha",3
"4986","activated_stellate","activated_stellate",3
"4987","alpha","alpha",3
"4988","ductal","ductal",3
"4989","alpha","alpha",3
"4990","beta","beta",3
"4991","beta","beta",3
"4992","ductal","ductal",3
"4993","ductal","ductal",3
"4994","alpha","alpha",3
"4995","gamma","gamma",3
"4996","beta","beta",3
"4997","activated_stellate","activated_stellate",3
"4998","alpha","alpha",3
"4999","beta","beta",3
"5000","beta","beta",3
"5001","ductal","ductal",3
"5002","delta","delta",3
"5003","beta","beta",3
"5004","alpha","alpha",3
"5005","beta","beta",3
"5006","activated_stellate","activated_stellate",3
"5007","beta","beta",3
"5008","beta","beta",3
"5009","alpha","alpha",3
"5010","gamma","gamma",3
"5011","endothelial","endothelial",3
"5012","gamma","gamma",3
"5013","beta","beta",3
"5014","macrophage","macrophage",3
"5015","acinar","ductal",3
"5016","beta","beta",3
"5017","ductal","ductal",3
"5018","ductal","ductal",3
"5019","beta","beta",3
"5020","acinar","ductal",3
"5021","delta","delta",3
"5022","acinar","ductal",3
"5023","beta","beta",3
"5024","ductal","ductal",3
"5025","ductal","ductal",3
"5026","delta","delta",3
"5027","acinar","ductal",3
"5028","acinar","ductal",3
"5029","beta","beta",3
"5030","beta","beta",3
"5031","alpha","alpha",3
"5032","beta","beta",3
"5033","beta","beta",3
"5034","alpha","alpha",3
"5035","alpha","alpha",3
"5036","ductal","ductal",3
"5037","alpha","alpha",3
"5038","acinar","ductal",3
"5039","alpha","alpha",3
"5040","beta","beta",3
"5041","delta","delta",3
"5042","ductal","ductal",3
"5043","alpha","alpha",3
"5044","beta","beta",3
"5045","delta","delta",3
"5046","beta","beta",3
"5047","acinar","ductal",3
"5048","delta","delta",3
"5049","ductal","ductal",3
"5050","beta","beta",3
"5051","delta","delta",3
"5052","ductal","ductal",3
"5053","ductal","ductal",3
"5054","ductal","ductal",3
"5055","gamma","gamma",3
"5056","ductal","ductal",3
"5057","beta","beta",3
"5058","ductal","ductal",3
"5059","acinar","ductal",3
"5060","alpha","alpha",3
"5061","beta","beta",3
"5062","alpha","alpha",3
"5063","delta","delta",3
"5064","ductal","ductal",3
"5065","ductal","ductal",3
"5066","beta","beta",3
"5067","beta","beta",3
"5068","alpha","alpha",3
"5069","alpha","alpha",3
"5070","ductal","ductal",3
"5071","beta","beta",3
"5072","ductal","ductal",3
"5073","beta","beta",3
"5074","delta","delta",3
"5075","ductal","ductal",3
"5076","alpha","alpha",3
"5077","ductal","ductal",3
"5078","ductal","ductal",3
"5079","alpha","alpha",3
"5080","beta","beta",3
"5081","ductal","ductal",3
"5082","ductal","ductal",3
"5083","beta","beta",3
"5084","beta","beta",3
"5085","beta","beta",3
"5086","alpha","alpha",3
"5087","alpha","alpha",3
"5088","beta","beta",3
"5089","activated_stellate","activated_stellate",3
"5090","ductal","ductal",3
"5091","gamma","gamma",3
"5092","activated_stellate","activated_stellate",3
"5093","ductal","ductal",3
"5094","alpha","alpha",3
"5095","acinar","ductal",3
"5096","gamma","gamma",3
"5097","ductal","ductal",3
"5098","activated_stellate","activated_stellate",3
"5099","activated_stellate","activated_stellate",3
"5100","beta","beta",3
"5101","beta","beta",3
"5102","delta","delta",3
"5103","ductal","ductal",3
"5104","beta","beta",3
"5105","beta","beta",3
"5106","alpha","alpha",3
"5107","beta","beta",3
"5108","beta","beta",3
"5109","beta","beta",3
"5110","alpha","alpha",3
"5111","alpha","alpha",3
"5112","alpha","alpha",3
"5113","beta","beta",3
"5114","alpha","alpha",3
"5115","alpha","alpha",3
"5116","beta","beta",3
"5117","beta","beta",3
"5118","gamma","gamma",3
"5119","beta","beta",3
"5120","beta","beta",3
"5121","beta","beta",3
"5122","beta","beta",3
"5123","beta","beta",3
"5124","alpha","alpha",3
"5125","alpha","alpha",3
"5126","beta","delta",3
"5127","ductal","ductal",3
"5128","beta","beta",3
"5129","alpha","alpha",3
"5130","alpha","alpha",3
"5131","beta","beta",3
"5132","beta","beta",3
"5133","alpha","alpha",3
"5134","alpha","alpha",3
"5135","alpha","alpha",3
"5136","ductal","ductal",3
"5137","ductal","ductal",3
"5138","ductal","ductal",3
"5139","beta","beta",3
"5140","beta","beta",3
"5141","beta","beta",3
"5142","beta","beta",3
"5143","acinar","acinar",4
"5144","activated_stellate","activated_stellate",4
"5145","ductal","ductal",4
"5146","delta","delta",4
"5147","acinar","acinar",4
"5148","delta","delta",4
"5149","beta","beta",4
"5150","alpha","alpha",4
"5151","alpha","alpha",4
"5152","delta","delta",4
"5153","beta","beta",4
"5154","beta","beta",4
"5155","beta","beta",4
"5156","delta","delta",4
"5157","delta","delta",4
"5158","beta","beta",4
"5159","beta","beta",4
"5160","delta","delta",4
"5161","beta","beta",4
"5162","beta","beta",4
"5163","delta","delta",4
"5164","beta","beta",4
"5165","beta","beta",4
"5166","beta","beta",4
"5167","acinar","acinar",4
"5168","beta","beta",4
"5169","beta","beta",4
"5170","beta","beta",4
"5171","acinar","acinar",4
"5172","beta","beta",4
"5173","alpha","alpha",4
"5174","beta","beta",4
"5175","delta","delta",4
"5176","alpha","alpha",4
"5177","beta","beta",4
"5178","ductal","ductal",4
"5179","beta","beta",4
"5180","quiescent_stellate","quiescent_stellate",4
"5181","beta","beta",4
"5182","delta","delta",4
