,pred,true_label,fold
612,beta,beta,2
613,alpha,alpha,2
614,gamma,gamma,2
615,beta,beta,2
616,beta,beta,2
617,ductal,ductal,2
618,ductal,ductal,2
619,alpha,alpha,2
620,beta,beta,2
621,delta,delta,2
622,delta,delta,2
623,alpha,alpha,2
624,delta,delta,2
625,alpha,alpha,2
626,alpha,alpha,2
627,beta,beta,2
628,alpha,alpha,2
629,ductal,acinar,2
630,alpha,alpha,2
631,alpha,alpha,2
632,alpha,alpha,2
633,ductal,ductal,2
634,delta,delta,2
635,delta,delta,2
636,alpha,alpha,2
637,beta,beta,2
638,beta,beta,2
639,ductal,ductal,2
640,alpha,alpha,2
641,alpha,alpha,2
642,alpha,alpha,2
643,alpha,alpha,2
644,alpha,alpha,2
645,delta,delta,2
646,alpha,alpha,2
647,macrophage,macrophage,2
648,alpha,alpha,2
649,activated_stellate,activated_stellate,2
650,alpha,alpha,2
651,ductal,ductal,2
652,ductal,ductal,2
653,ductal,ductal,2
654,delta,delta,2
655,alpha,alpha,2
656,alpha,alpha,2
657,alpha,alpha,2
658,endothelial,endothelial,2
659,alpha,alpha,2
660,alpha,alpha,2
661,ductal,ductal,2
662,alpha,alpha,2
663,delta,delta,2
664,alpha,alpha,2
665,beta,beta,2
666,delta,delta,2
667,activated_stellate,activated_stellate,2
668,alpha,alpha,2
669,ductal,ductal,2
670,activated_stellate,activated_stellate,2
671,ductal,ductal,2
672,alpha,alpha,2
673,alpha,alpha,2
674,alpha,alpha,2
675,alpha,alpha,2
676,activated_stellate,activated_stellate,2
677,ductal,ductal,2
678,beta,beta,2
679,beta,beta,2
680,alpha,alpha,2
681,endothelial,endothelial,2
682,quiescent_stellate,quiescent_stellate,2
683,delta,delta,2
684,ductal,ductal,2
685,alpha,alpha,2
686,alpha,alpha,2
687,gamma,gamma,2
688,gamma,gamma,2
689,ductal,ductal,2
690,delta,delta,2
691,alpha,alpha,2
692,beta,beta,2
693,alpha,alpha,2
694,gamma,gamma,2
695,ductal,ductal,2
696,gamma,gamma,2
697,alpha,alpha,2
698,alpha,alpha,2
699,delta,delta,2
700,beta,beta,2
701,ductal,ductal,2
702,ductal,ductal,2
703,delta,delta,2
704,ductal,ductal,2
705,beta,beta,2
706,gamma,gamma,2
707,alpha,alpha,2
708,alpha,alpha,2
709,delta,delta,2
710,ductal,ductal,2
711,gamma,gamma,2
712,gamma,gamma,2
713,alpha,alpha,2
714,quiescent_stellate,quiescent_stellate,2
715,activated_stellate,activated_stellate,2
716,alpha,alpha,2
717,beta,beta,2
718,alpha,alpha,2
719,beta,beta,2
720,beta,beta,2
721,mast,mast,2
722,beta,beta,2
723,alpha,alpha,2
724,alpha,alpha,2
725,ductal,ductal,2
726,beta,beta,2
727,beta,beta,2
728,alpha,alpha,2
729,macrophage,macrophage,2
730,activated_stellate,activated_stellate,2
731,alpha,alpha,2
732,acinar,acinar,2
733,acinar,acinar,2
734,acinar,acinar,2
735,acinar,acinar,2
736,delta,delta,2
737,acinar,acinar,2
738,delta,delta,2
739,acinar,acinar,2
740,acinar,acinar,2
741,acinar,acinar,2
742,delta,delta,2
743,alpha,alpha,2
744,acinar,acinar,2
745,acinar,acinar,2
746,acinar,acinar,2
747,acinar,acinar,2
748,endothelial,endothelial,2
749,acinar,acinar,2
750,acinar,acinar,2
751,acinar,acinar,2
752,alpha,alpha,2
753,acinar,acinar,2
754,acinar,acinar,2
755,acinar,acinar,2
756,acinar,acinar,2
757,acinar,acinar,2
758,alpha,alpha,2
759,acinar,acinar,2
760,acinar,acinar,2
761,alpha,alpha,2
762,acinar,acinar,2
763,alpha,alpha,2
764,acinar,acinar,2
765,beta,beta,2
766,acinar,acinar,2
767,delta,delta,2
768,alpha,alpha,2
769,ductal,ductal,2
770,beta,beta,2
771,acinar,acinar,2
772,acinar,acinar,2
773,delta,delta,2
774,delta,delta,2
775,alpha,alpha,2
776,beta,beta,2
777,beta,beta,2
778,acinar,acinar,2
779,acinar,acinar,2
780,beta,beta,2
781,delta,delta,2
782,alpha,alpha,2
783,alpha,alpha,2
784,acinar,acinar,2
785,acinar,acinar,2
786,beta,beta,2
787,beta,beta,2
788,alpha,alpha,2
789,alpha,alpha,2
790,beta,beta,2
791,ductal,ductal,2
792,acinar,acinar,2
793,beta,beta,2
794,acinar,acinar,2
795,alpha,alpha,2
796,activated_stellate,activated_stellate,2
797,acinar,acinar,2
798,alpha,alpha,2
799,alpha,alpha,2
800,beta,beta,2
801,ductal,ductal,2
802,delta,delta,2
803,alpha,alpha,2
804,ductal,ductal,2
805,acinar,acinar,2
806,ductal,ductal,2
807,beta,beta,2
808,alpha,alpha,2
809,beta,beta,2
810,beta,beta,2
811,acinar,acinar,2
812,alpha,alpha,2
813,ductal,ductal,2
814,ductal,ductal,2
815,beta,beta,2
816,beta,beta,2
817,acinar,acinar,2
818,alpha,alpha,2
819,activated_stellate,activated_stellate,2
820,alpha,alpha,2
821,alpha,alpha,2
822,alpha,alpha,2
823,acinar,acinar,2
824,delta,delta,2
825,beta,beta,2
826,acinar,acinar,2
827,alpha,alpha,2
828,alpha,alpha,2
829,beta,beta,2
830,beta,beta,2
831,alpha,alpha,2
832,alpha,alpha,2
833,acinar,acinar,2
834,beta,beta,2
835,alpha,alpha,2
836,ductal,ductal,2
837,beta,beta,2
838,ductal,ductal,2
839,acinar,acinar,2
840,alpha,alpha,2
841,alpha,alpha,2
842,beta,beta,2
843,alpha,alpha,2
844,gamma,gamma,2
845,alpha,alpha,2
846,alpha,alpha,2
847,alpha,alpha,2
848,ductal,ductal,2
849,activated_stellate,activated_stellate,2
850,ductal,ductal,2
851,alpha,alpha,2
852,ductal,ductal,2
853,alpha,alpha,2
854,alpha,alpha,2
855,delta,delta,2
856,ductal,ductal,2
857,beta,beta,2
858,alpha,alpha,2
859,alpha,alpha,2
860,ductal,ductal,2
861,ductal,ductal,2
862,ductal,ductal,2
863,alpha,alpha,2
864,ductal,ductal,2
865,alpha,alpha,2
866,alpha,alpha,2
867,ductal,ductal,2
868,alpha,alpha,2
869,acinar,acinar,2
870,acinar,acinar,2
871,acinar,acinar,2
872,ductal,ductal,2
873,ductal,ductal,2
874,alpha,alpha,2
875,alpha,alpha,2
876,activated_stellate,activated_stellate,2
877,beta,beta,2
878,acinar,acinar,2
879,alpha,alpha,2
880,alpha,alpha,2
881,acinar,acinar,2
882,activated_stellate,activated_stellate,2
883,ductal,ductal,2
884,beta,beta,2
885,ductal,ductal,2
886,acinar,acinar,2
887,alpha,alpha,2
888,alpha,alpha,2
889,ductal,ductal,2
890,alpha,alpha,2
891,alpha,alpha,2
892,alpha,alpha,2
893,alpha,alpha,2
894,alpha,alpha,2
895,alpha,alpha,2
896,ductal,ductal,2
897,alpha,alpha,2
898,endothelial,endothelial,2
899,alpha,alpha,2
900,beta,beta,2
901,endothelial,endothelial,2
902,alpha,alpha,2
903,alpha,alpha,2
904,alpha,alpha,2
905,beta,beta,2
906,quiescent_stellate,quiescent_stellate,2
907,beta,beta,2
908,alpha,alpha,2
909,beta,beta,2
910,acinar,acinar,2
911,alpha,alpha,2
912,alpha,alpha,2
913,alpha,alpha,2
914,ductal,ductal,2
915,beta,beta,2
916,quiescent_stellate,quiescent_stellate,2
917,ductal,ductal,2
918,quiescent_stellate,quiescent_stellate,2
919,endothelial,endothelial,2
920,ductal,ductal,2
921,ductal,ductal,2
922,beta,beta,2
923,endothelial,endothelial,2
924,alpha,alpha,2
925,beta,beta,2
926,beta,beta,2
927,beta,beta,2
928,beta,beta,2
929,quiescent_stellate,quiescent_stellate,2
930,alpha,alpha,2
931,ductal,ductal,2
932,acinar,acinar,2
933,acinar,acinar,2
934,acinar,acinar,2
935,acinar,acinar,2
936,acinar,acinar,2
937,acinar,acinar,2
938,acinar,acinar,2
939,beta,beta,2
940,acinar,acinar,2
941,acinar,acinar,2
942,acinar,acinar,2
943,acinar,acinar,2
944,beta,beta,2
945,delta,delta,2
946,acinar,acinar,2
947,ductal,ductal,2
948,ductal,acinar,2
949,acinar,acinar,2
950,acinar,acinar,2
951,acinar,acinar,2
952,acinar,acinar,2
953,acinar,acinar,2
954,acinar,acinar,2
955,acinar,acinar,2
956,acinar,acinar,2
957,alpha,alpha,2
958,acinar,acinar,2
959,acinar,acinar,2
960,beta,beta,2
961,alpha,alpha,2
962,alpha,alpha,2
963,delta,delta,2
964,beta,beta,2
965,beta,beta,2
966,ductal,ductal,2
967,gamma,gamma,2
968,alpha,alpha,2
969,acinar,acinar,2
970,delta,delta,2
971,delta,delta,2
972,alpha,alpha,2
973,beta,beta,2
974,beta,beta,2
975,alpha,alpha,2
976,beta,beta,2
977,alpha,alpha,2
978,ductal,ductal,2
979,delta,delta,2
980,ductal,ductal,2
981,alpha,alpha,2
982,acinar,acinar,2
983,activated_stellate,activated_stellate,2
984,alpha,alpha,2
985,activated_stellate,activated_stellate,2
986,beta,beta,2
987,beta,beta,2
988,alpha,alpha,2
989,alpha,alpha,2
990,alpha,alpha,2
991,ductal,ductal,2
992,acinar,acinar,2
993,beta,beta,2
994,beta,ductal,2
995,alpha,alpha,2
996,alpha,alpha,2
997,beta,beta,2
998,acinar,acinar,2
999,ductal,ductal,2
1000,gamma,gamma,2
1001,acinar,acinar,2
1002,alpha,alpha,2
1003,alpha,alpha,2
1004,ductal,ductal,2
1005,ductal,ductal,2
1006,acinar,acinar,2
1007,gamma,gamma,2
1008,ductal,ductal,2
1009,alpha,alpha,2
1010,alpha,alpha,2
1011,activated_stellate,activated_stellate,2
1012,alpha,alpha,2
1013,acinar,acinar,2
1014,acinar,acinar,2
1015,beta,delta,2
1016,alpha,alpha,2
1017,acinar,acinar,2
1018,alpha,alpha,2
1019,beta,beta,2
1020,acinar,acinar,2
1021,alpha,alpha,2
1022,alpha,alpha,2
1023,alpha,alpha,2
1024,alpha,alpha,2
1025,ductal,ductal,2
1026,alpha,alpha,2
1027,alpha,alpha,2
1028,alpha,alpha,2
1029,endothelial,endothelial,2
1030,activated_stellate,activated_stellate,2
1031,acinar,acinar,2
1032,alpha,alpha,2
1033,alpha,alpha,2
1034,alpha,alpha,2
1035,alpha,alpha,2
1036,beta,beta,2
1037,beta,beta,2
1038,acinar,acinar,2
1039,alpha,alpha,2
1040,alpha,alpha,2
1041,alpha,alpha,2
1042,macrophage,macrophage,2
1043,beta,beta,2
1044,alpha,alpha,2
1045,alpha,alpha,2
1046,alpha,alpha,2
1047,alpha,alpha,2
1048,delta,delta,2
1049,acinar,acinar,2
1050,alpha,alpha,2
1051,beta,alpha,2
1052,alpha,alpha,2
1053,acinar,acinar,2
1054,acinar,alpha,2
1055,acinar,acinar,2
1056,alpha,alpha,2
1057,alpha,alpha,2
1058,activated_stellate,activated_stellate,2
1059,beta,beta,2
1060,beta,beta,2
1061,beta,beta,2
1062,alpha,alpha,2
1063,alpha,alpha,2
1064,alpha,alpha,2
1065,acinar,acinar,2
1066,beta,beta,2
1067,alpha,alpha,2
1068,beta,beta,2
1069,alpha,alpha,2
1070,alpha,alpha,2
1071,activated_stellate,activated_stellate,2
1072,beta,beta,2
1073,delta,delta,2
1074,alpha,alpha,2
1075,beta,delta,2
1076,alpha,alpha,2
1077,alpha,alpha,2
1078,endothelial,endothelial,2
1079,ductal,ductal,2
1080,beta,beta,2
1081,beta,beta,2
1082,alpha,alpha,2
1083,endothelial,endothelial,2
1084,alpha,alpha,2
1085,delta,delta,2
1086,alpha,alpha,2
1087,beta,beta,2
1088,beta,beta,2
1089,ductal,ductal,2
1090,endothelial,endothelial,2
1091,beta,beta,2
1092,beta,beta,2
1093,beta,beta,2
1094,endothelial,endothelial,2
1095,endothelial,endothelial,2
1096,acinar,acinar,2
1097,acinar,acinar,2
1098,acinar,acinar,2
1099,acinar,acinar,2
1100,acinar,acinar,2
1101,acinar,acinar,2
1102,acinar,acinar,2
1103,acinar,acinar,2
1104,acinar,acinar,2
1105,alpha,alpha,2
1106,acinar,acinar,2
1107,acinar,acinar,2
1108,acinar,acinar,2
1109,beta,beta,2
1110,acinar,acinar,2
1111,acinar,acinar,2
1112,acinar,acinar,2
1113,acinar,acinar,2
1114,ductal,ductal,2
1115,beta,beta,2
1116,acinar,acinar,2
1117,beta,beta,2
1118,acinar,acinar,2
1119,beta,beta,2
1120,activated_stellate,activated_stellate,2
1121,acinar,acinar,2
1122,acinar,acinar,2
1123,acinar,acinar,2
1124,alpha,alpha,2
1125,beta,beta,2
1126,acinar,acinar,2
1127,beta,beta,2
1128,alpha,alpha,2
1129,beta,beta,2
1130,alpha,alpha,2
1131,ductal,ductal,2
1132,acinar,acinar,2
1133,beta,beta,2
1134,ductal,acinar,2
1135,beta,beta,2
1136,beta,beta,2
1137,beta,beta,2
1138,alpha,alpha,2
1139,ductal,acinar,2
1140,alpha,alpha,2
1141,acinar,acinar,2
1142,ductal,ductal,2
1143,acinar,acinar,2
1144,beta,beta,2
1145,acinar,acinar,2
1146,beta,beta,2
1147,ductal,ductal,2
1148,beta,beta,2
1149,beta,beta,2
1150,beta,beta,2
1151,alpha,alpha,2
1152,beta,beta,2
1153,ductal,ductal,2
1154,delta,delta,2
1155,delta,delta,2
1156,alpha,alpha,2
1157,endothelial,endothelial,2
1158,beta,beta,2
1159,ductal,ductal,2
1160,acinar,acinar,2
1161,beta,beta,2
1162,alpha,alpha,2
1163,beta,beta,2
1164,beta,beta,2
1165,beta,beta,2
1166,alpha,alpha,2
1167,acinar,acinar,2
1168,beta,beta,2
1169,beta,beta,2
1170,alpha,alpha,2
1171,alpha,alpha,2
1172,gamma,gamma,2
1173,alpha,alpha,2
1174,beta,beta,2
1175,ductal,ductal,2
1176,acinar,acinar,2
1177,alpha,alpha,2
1178,beta,beta,2
1179,alpha,alpha,2
1180,alpha,alpha,2
1181,beta,beta,2
1182,alpha,alpha,2
1183,acinar,acinar,2
1184,alpha,alpha,2
1185,acinar,acinar,2
1186,alpha,alpha,2
1187,ductal,ductal,2
1188,acinar,acinar,2
1189,alpha,alpha,2
1190,alpha,alpha,2
1191,beta,beta,2
1192,alpha,alpha,2
1193,activated_stellate,activated_stellate,2
1194,acinar,acinar,2
1195,alpha,alpha,2
1196,alpha,alpha,2
1197,alpha,alpha,2
1198,beta,beta,2
1199,ductal,ductal,2
1200,alpha,alpha,2
1201,beta,beta,2
1202,delta,delta,2
1203,alpha,alpha,2
1204,beta,beta,2
1205,endothelial,endothelial,2
1206,activated_stellate,activated_stellate,2
1207,acinar,acinar,2
1208,gamma,gamma,2
1209,delta,delta,2
1210,ductal,ductal,2
1211,beta,beta,2
1212,alpha,alpha,2
1213,ductal,ductal,2
1214,alpha,alpha,2
1215,alpha,alpha,2
1216,alpha,alpha,2
1217,delta,delta,2
1218,beta,beta,2
1219,alpha,gamma,2
1220,alpha,alpha,2
1221,beta,beta,2
1222,alpha,alpha,2
1223,ductal,ductal,2
1224,acinar,acinar,2
1225,beta,beta,2
1226,beta,beta,2
1227,alpha,alpha,2
1228,alpha,alpha,2
1229,ductal,ductal,2
1230,acinar,acinar,2
1231,ductal,ductal,2
1232,acinar,acinar,2
1233,alpha,alpha,2
1234,ductal,ductal,2
1235,alpha,alpha,2
1236,ductal,ductal,2
1237,beta,beta,2
1238,acinar,acinar,2
1239,beta,beta,2
1240,alpha,alpha,2
1241,alpha,alpha,2
1242,alpha,alpha,2
1243,acinar,acinar,2
1244,alpha,alpha,2
1245,endothelial,endothelial,2
1246,ductal,ductal,2
1247,delta,delta,2
1248,ductal,ductal,2
1249,alpha,alpha,2
1250,ductal,ductal,2
1251,beta,beta,2
1252,beta,beta,2
1253,ductal,ductal,2
1254,endothelial,endothelial,2
1255,alpha,alpha,2
1256,beta,beta,2
1257,beta,beta,2
1258,alpha,alpha,2
1259,acinar,acinar,2
1260,beta,beta,2
1261,quiescent_stellate,quiescent_stellate,2
1262,acinar,acinar,2
1263,quiescent_stellate,quiescent_stellate,2
1264,alpha,alpha,2
1265,t_cell,t_cell,2
1266,beta,beta,2
1267,beta,beta,2
1268,beta,beta,2
1269,activated_stellate,activated_stellate,2
1270,endothelial,endothelial,2
1271,acinar,acinar,2
1272,acinar,acinar,2
1273,acinar,acinar,2
1274,acinar,acinar,2
1275,acinar,acinar,2
1276,delta,delta,2
1277,acinar,acinar,2
1278,delta,delta,2
1279,acinar,acinar,2
1280,beta,beta,2
1281,acinar,acinar,2
1282,beta,beta,2
1283,ductal,ductal,2
1284,delta,delta,2
1285,acinar,acinar,2
1286,acinar,acinar,2
1287,beta,beta,2
1288,ductal,ductal,2
1289,acinar,acinar,2
1290,acinar,acinar,2
1291,alpha,alpha,2
1292,delta,delta,2
1293,acinar,acinar,2
1294,beta,beta,2
1295,acinar,acinar,2
1296,delta,delta,2
1297,acinar,acinar,2
1298,alpha,alpha,2
1299,acinar,acinar,2
1300,acinar,acinar,2
1301,alpha,alpha,2
1302,acinar,acinar,2
1303,ductal,acinar,2
1304,ductal,ductal,2
1305,beta,beta,2
1306,alpha,alpha,2
1307,beta,beta,2
1308,acinar,acinar,2
1309,beta,beta,2
1310,beta,beta,2
1311,ductal,ductal,2
1312,alpha,alpha,2
1313,activated_stellate,activated_stellate,2
1314,beta,beta,2
1315,acinar,acinar,2
1316,ductal,ductal,2
1317,beta,beta,2
1318,beta,beta,2
1319,acinar,acinar,2
1320,beta,beta,2
1321,delta,delta,2
1322,acinar,acinar,2
1323,beta,beta,2
1324,ductal,ductal,2
1325,beta,beta,2
1326,ductal,ductal,2
1327,delta,delta,2
1328,beta,beta,2
1329,beta,beta,2
1330,alpha,alpha,2
1331,acinar,acinar,2
1332,beta,beta,2
1333,alpha,alpha,2
1334,beta,beta,2
1335,acinar,acinar,2
1336,beta,beta,2
1337,ductal,ductal,2
1338,acinar,acinar,2
1339,alpha,alpha,2
1340,alpha,alpha,2
1341,delta,delta,2
1342,alpha,alpha,2
1343,beta,beta,2
1344,alpha,alpha,2
1345,alpha,alpha,2
1346,alpha,alpha,2
1347,beta,beta,2
1348,alpha,alpha,2
1349,alpha,alpha,2
1350,alpha,alpha,2
1351,ductal,ductal,2
1352,delta,delta,2
1353,ductal,ductal,2
1354,alpha,alpha,2
1355,beta,beta,2
1356,ductal,ductal,2
1357,delta,delta,2
1358,ductal,ductal,2
1359,acinar,acinar,2
1360,alpha,alpha,2
1361,beta,beta,2
1362,alpha,alpha,2
1363,alpha,alpha,2
1364,beta,beta,2
1365,beta,beta,2
1366,beta,beta,2
1367,ductal,ductal,2
1368,beta,beta,2
1369,alpha,alpha,2
1370,ductal,ductal,2
1371,alpha,alpha,2
1372,alpha,alpha,2
1373,beta,beta,2
1374,alpha,alpha,2
1375,ductal,ductal,2
1376,ductal,ductal,2
1377,delta,delta,2
1378,alpha,alpha,2
1379,alpha,alpha,2
1380,alpha,alpha,2
1381,activated_stellate,activated_stellate,2
1382,alpha,alpha,2
1383,beta,beta,2
1384,ductal,ductal,2
1385,alpha,alpha,2
1386,gamma,gamma,2
1387,activated_stellate,activated_stellate,2
1388,alpha,alpha,2
1389,beta,beta,2
1390,acinar,acinar,2
1391,alpha,alpha,2
1392,acinar,acinar,2
1393,beta,beta,2
1394,beta,beta,2
1395,alpha,alpha,2
1396,acinar,acinar,2
1397,beta,beta,2
1398,beta,beta,2
1399,acinar,acinar,2
1400,alpha,alpha,2
1401,acinar,acinar,2
1402,alpha,alpha,2
1403,alpha,alpha,2
1404,beta,beta,2
1405,ductal,ductal,2
1406,ductal,ductal,2
1407,ductal,ductal,2
1408,alpha,alpha,2
1409,beta,beta,2
1410,endothelial,endothelial,2
1411,alpha,alpha,2
1412,beta,beta,2
1413,alpha,alpha,2
1414,alpha,alpha,2
1415,quiescent_stellate,quiescent_stellate,2
1416,acinar,acinar,2
1417,alpha,alpha,2
1418,alpha,alpha,2
1419,acinar,acinar,2
1420,ductal,ductal,2
1421,alpha,alpha,2
1422,acinar,acinar,2
1423,alpha,alpha,2
1424,beta,beta,2
1425,beta,beta,2
1426,ductal,ductal,2
1427,beta,beta,2
1428,alpha,alpha,2
1429,acinar,acinar,2
1430,ductal,ductal,2
1431,endothelial,endothelial,2
1432,beta,beta,2
1433,quiescent_stellate,quiescent_stellate,2
1434,alpha,alpha,2
1435,alpha,alpha,2
1436,beta,beta,2
1437,beta,beta,2
1438,endothelial,endothelial,2
1439,ductal,ductal,2
1440,alpha,alpha,2
1441,alpha,alpha,2
1442,ductal,ductal,2
1443,delta,delta,2
1444,delta,delta,2
1445,alpha,alpha,2
1446,beta,beta,2
1447,beta,beta,2
1448,alpha,alpha,2
1449,alpha,alpha,2
1450,beta,beta,2
1451,ductal,ductal,2
1452,alpha,alpha,2
1453,delta,delta,2
1454,beta,beta,2
1455,activated_stellate,activated_stellate,2
1456,alpha,alpha,2
1457,beta,beta,2
1458,beta,beta,2
1459,macrophage,macrophage,2
1460,ductal,ductal,2
1461,alpha,alpha,2
1462,beta,beta,2
1463,ductal,ductal,2
1464,beta,beta,2
1465,beta,beta,2
1466,alpha,alpha,2
1467,ductal,ductal,2
1468,alpha,alpha,2
1469,ductal,ductal,2
1470,alpha,alpha,2
1471,beta,beta,2
1472,alpha,alpha,2
1473,beta,beta,2
1474,alpha,alpha,2
1475,beta,beta,2
1476,alpha,alpha,2
1477,delta,delta,2
1478,alpha,alpha,2
1479,alpha,alpha,2
1480,gamma,gamma,2
1481,alpha,alpha,2
1482,alpha,alpha,2
1483,ductal,ductal,2
1484,ductal,ductal,2
1485,beta,beta,2
1486,beta,beta,2
1487,beta,beta,2
1488,delta,delta,2
1489,alpha,alpha,2
1490,beta,beta,2
1491,beta,beta,2
1492,beta,beta,2
1493,beta,beta,2
1494,alpha,alpha,2
1495,ductal,ductal,2
1496,acinar,ductal,2
1497,ductal,ductal,2
1498,delta,delta,2
1499,beta,beta,2
1500,ductal,ductal,2
1501,beta,beta,2
1502,beta,beta,2
1503,ductal,ductal,2
1504,beta,beta,2
1505,alpha,alpha,2
1506,beta,beta,2
1507,gamma,gamma,2
1508,alpha,alpha,2
1509,alpha,alpha,2
1510,beta,beta,2
1511,epsilon,epsilon,2
1512,gamma,gamma,2
1513,alpha,alpha,2
1514,delta,delta,2
1515,alpha,alpha,2
1516,beta,beta,2
1517,alpha,alpha,2
1518,activated_stellate,activated_stellate,2
1519,alpha,alpha,2
1520,endothelial,endothelial,2
1521,activated_stellate,activated_stellate,2
1522,alpha,alpha,2
1523,ductal,ductal,2
1524,alpha,alpha,2
1525,alpha,alpha,2
1526,endothelial,endothelial,2
1527,beta,beta,2
1528,ductal,ductal,2
1529,alpha,alpha,2
1530,ductal,ductal,2
1531,quiescent_stellate,quiescent_stellate,2
1532,beta,beta,2
1533,alpha,alpha,2
1534,activated_stellate,activated_stellate,2
1535,alpha,alpha,2
1536,alpha,alpha,2
1537,beta,beta,2
1538,activated_stellate,activated_stellate,2
1539,beta,beta,2
1540,beta,beta,2
1541,gamma,gamma,2
1542,alpha,alpha,2
1543,beta,beta,2
1544,beta,beta,2
1545,beta,beta,2
1546,gamma,gamma,2
1547,delta,delta,2
1548,ductal,ductal,2
1549,alpha,alpha,2
1550,ductal,ductal,2
1551,delta,delta,2
1552,beta,beta,2
1553,beta,beta,2
1554,ductal,ductal,2
1555,beta,beta,2
1556,alpha,alpha,2
1557,acinar,ductal,2
1558,alpha,alpha,2
1559,quiescent_stellate,quiescent_stellate,2
1560,gamma,gamma,2
1561,beta,beta,2
1562,ductal,ductal,2
1563,beta,beta,2
1564,beta,beta,2
1565,ductal,ductal,2
1566,alpha,alpha,2
1567,ductal,ductal,2
1568,delta,delta,2
1569,beta,beta,2
1570,beta,beta,2
1571,ductal,ductal,2
1572,ductal,ductal,2
1573,alpha,alpha,2
1574,activated_stellate,activated_stellate,2
1575,beta,beta,2
1576,alpha,alpha,2
1577,beta,beta,2
1578,delta,delta,2
1579,beta,beta,2
1580,ductal,ductal,2
1581,ductal,ductal,2
1582,activated_stellate,activated_stellate,2
1583,beta,beta,2
1584,macrophage,macrophage,2
1585,beta,beta,2
1586,beta,beta,2
1587,delta,delta,2
1588,ductal,ductal,2
1589,beta,beta,2
1590,delta,delta,2
1591,quiescent_stellate,quiescent_stellate,2
1592,activated_stellate,activated_stellate,2
1593,ductal,ductal,2
1594,ductal,ductal,2
1595,alpha,alpha,2
1596,ductal,beta,2
1597,beta,beta,2
1598,beta,beta,2
1599,gamma,gamma,2
1600,ductal,ductal,2
1601,beta,beta,2
1602,alpha,alpha,2
1603,beta,beta,2
1604,beta,beta,2
1605,beta,beta,2
1606,beta,beta,2
1607,beta,beta,2
1608,ductal,ductal,2
1609,alpha,alpha,2
1610,ductal,ductal,2
1611,gamma,gamma,2
1612,activated_stellate,activated_stellate,2
1613,ductal,ductal,2
1614,beta,beta,2
1615,beta,beta,2
1616,beta,beta,2
1617,delta,delta,2
1618,ductal,ductal,2
1619,alpha,alpha,2
1620,beta,beta,2
1621,ductal,ductal,2
1622,alpha,beta,2
1623,ductal,ductal,2
1624,activated_stellate,activated_stellate,2
1625,beta,beta,2
1626,alpha,alpha,2
1627,delta,delta,2
1628,gamma,gamma,2
1629,alpha,alpha,2
1630,beta,beta,2
1631,ductal,ductal,2
1632,ductal,ductal,2
1633,beta,beta,2
1634,ductal,ductal,2
1635,beta,beta,2
1636,beta,beta,2
1637,beta,beta,2
1638,delta,delta,2
1639,beta,beta,2
1640,gamma,gamma,2
1641,beta,beta,2
1642,delta,delta,2
1643,alpha,alpha,2
1644,delta,delta,2
1645,alpha,alpha,2
1646,delta,delta,2
1647,acinar,ductal,2
1648,ductal,ductal,2
1649,beta,beta,2
1650,alpha,alpha,2
1651,beta,beta,2
1652,ductal,ductal,2
1653,beta,beta,2
1654,activated_stellate,activated_stellate,2
1655,gamma,gamma,2
1656,alpha,alpha,2
1657,beta,beta,2
1658,activated_stellate,activated_stellate,2
1659,alpha,alpha,2
1660,beta,beta,2
1661,alpha,alpha,2
1662,alpha,alpha,2
1663,beta,beta,2
1664,ductal,ductal,2
1665,ductal,ductal,2
1666,ductal,ductal,2
1667,beta,beta,2
1668,gamma,gamma,2
1669,ductal,ductal,2
1670,activated_stellate,activated_stellate,2
1671,beta,beta,2
1672,ductal,ductal,2
1673,gamma,gamma,2
1674,beta,beta,2
1675,alpha,alpha,2
1676,alpha,alpha,2
1677,beta,beta,2
1678,alpha,alpha,2
1679,alpha,alpha,2
1680,beta,beta,2
1681,beta,beta,2
1682,beta,beta,2
1683,alpha,alpha,2
1684,alpha,alpha,2
1685,beta,beta,2
1686,alpha,alpha,2
1687,beta,beta,2
1688,alpha,alpha,2
1689,beta,beta,2
1690,alpha,alpha,2
1691,beta,beta,2
1692,beta,beta,2
1693,gamma,gamma,2
1694,ductal,ductal,2
1695,activated_stellate,activated_stellate,2
1696,alpha,alpha,2
1697,ductal,ductal,2
1698,alpha,alpha,2
1699,gamma,gamma,2
1700,alpha,alpha,2
1701,gamma,gamma,2
1702,beta,beta,2
1703,alpha,alpha,2
1704,ductal,ductal,2
1705,beta,beta,2
1706,activated_stellate,activated_stellate,2
1707,alpha,alpha,2
1708,beta,beta,2
1709,beta,beta,2
1710,beta,beta,2
1711,beta,beta,2
1712,alpha,alpha,2
1713,activated_stellate,activated_stellate,2
0,acinar,acinar,3
1,delta,delta,3
2,beta,beta,3
3,delta,delta,3
4,beta,beta,3
5,beta,beta,3
6,beta,beta,3
7,beta,beta,3
8,acinar,acinar,3
9,activated_stellate,activated_stellate,3
10,ductal,ductal,3
11,acinar,acinar,3
12,beta,beta,3
13,beta,beta,3
14,beta,beta,3
15,beta,beta,3
16,delta,delta,3
17,beta,beta,3
18,beta,beta,3
19,beta,beta,3
20,delta,delta,3
21,beta,beta,3
22,beta,beta,3
23,beta,beta,3
24,beta,beta,3
25,delta,delta,3
26,beta,beta,3
