,pred,true_label,fold
2278,alpha,alpha,2
2279,endothelial,endothelial,2
2280,alpha,alpha,2
2281,beta,beta,2
2282,alpha,alpha,2
2283,ductal,ductal,2
2284,alpha,alpha,2
2285,activated_stellate,activated_stellate,2
2286,alpha,alpha,2
2287,beta,beta,2
2288,alpha,alpha,2
2289,alpha,alpha,2
2290,alpha,alpha,2
2291,beta,beta,2
2292,alpha,alpha,2
2293,alpha,alpha,2
2294,beta,beta,2
2295,alpha,alpha,2
2296,quiescent_stellate,quiescent_stellate,2
2297,ductal,ductal,2
2298,alpha,alpha,2
2299,beta,beta,2
2300,ductal,ductal,2
2301,beta,beta,2
2302,alpha,alpha,2
2303,alpha,alpha,2
2304,alpha,alpha,2
2305,activated_stellate,activated_stellate,2
2306,alpha,alpha,2
2307,beta,beta,2
2308,alpha,alpha,2
2309,alpha,alpha,2
2310,alpha,alpha,2
2311,beta,beta,2
2312,beta,beta,2
2313,ductal,ductal,2
2314,ductal,ductal,2
2315,mast,mast,2
2316,gamma,gamma,2
2317,alpha,alpha,2
2318,mast,mast,2
2319,alpha,alpha,2
2320,quiescent_stellate,quiescent_stellate,2
2321,beta,beta,2
2322,delta,delta,2
2323,alpha,alpha,2
2324,beta,beta,2
2325,beta,beta,2
2326,beta,beta,2
2327,alpha,alpha,2
2328,gamma,gamma,2
2329,beta,beta,2
2330,beta,beta,2
2331,ductal,ductal,2
2332,ductal,ductal,2
2333,alpha,alpha,2
2334,beta,beta,2
2335,delta,delta,2
2336,delta,delta,2
2337,alpha,alpha,2
2338,delta,delta,2
2339,alpha,alpha,2
2340,alpha,alpha,2
2341,beta,beta,2
2342,alpha,alpha,2
2343,ductal,acinar,2
2344,alpha,alpha,2
2345,alpha,alpha,2
2346,alpha,alpha,2
2347,ductal,ductal,2
2348,delta,delta,2
2349,delta,delta,2
2350,alpha,alpha,2
2351,beta,beta,2
2352,beta,beta,2
2353,ductal,ductal,2
2354,alpha,alpha,2
2355,alpha,alpha,2
2356,alpha,alpha,2
2357,alpha,alpha,2
2358,alpha,alpha,2
2359,delta,delta,2
2360,alpha,alpha,2
2361,macrophage,macrophage,2
2362,alpha,alpha,2
2363,activated_stellate,activated_stellate,2
2364,alpha,alpha,2
2365,ductal,ductal,2
2366,ductal,ductal,2
2367,ductal,ductal,2
2368,delta,delta,2
2369,alpha,alpha,2
2370,alpha,alpha,2
2371,alpha,alpha,2
2372,endothelial,endothelial,2
2373,alpha,alpha,2
2374,alpha,alpha,2
2375,ductal,ductal,2
2376,alpha,alpha,2
2377,delta,delta,2
2378,alpha,alpha,2
2379,beta,beta,2
2380,delta,delta,2
2381,activated_stellate,activated_stellate,2
2382,alpha,alpha,2
2383,ductal,ductal,2
2384,activated_stellate,activated_stellate,2
2385,ductal,ductal,2
2386,alpha,alpha,2
2387,alpha,alpha,2
2388,alpha,alpha,2
2389,alpha,alpha,2
2390,activated_stellate,activated_stellate,2
2391,ductal,ductal,2
2392,beta,beta,2
2393,beta,beta,2
2394,alpha,alpha,2
2395,endothelial,endothelial,2
2396,quiescent_stellate,quiescent_stellate,2
2397,delta,delta,2
2398,ductal,ductal,2
2399,alpha,alpha,2
2400,alpha,alpha,2
2401,gamma,gamma,2
2402,gamma,gamma,2
2403,ductal,ductal,2
2404,delta,delta,2
2405,alpha,alpha,2
2406,beta,beta,2
2407,alpha,alpha,2
2408,gamma,gamma,2
2409,ductal,ductal,2
2410,gamma,gamma,2
2411,alpha,alpha,2
2412,alpha,alpha,2
2413,delta,delta,2
2414,beta,beta,2
2415,ductal,ductal,2
2416,ductal,ductal,2
2417,delta,delta,2
2418,ductal,ductal,2
2419,beta,beta,2
2420,gamma,gamma,2
2421,alpha,alpha,2
2422,alpha,alpha,2
2423,delta,delta,2
2424,ductal,ductal,2
2425,gamma,gamma,2
2426,gamma,gamma,2
2427,alpha,alpha,2
2428,quiescent_stellate,quiescent_stellate,2
2429,activated_stellate,activated_stellate,2
2430,alpha,alpha,2
2431,beta,beta,2
2432,alpha,alpha,2
2433,beta,beta,2
2434,beta,beta,2
2435,mast,mast,2
2436,beta,beta,2
2437,alpha,alpha,2
2438,alpha,alpha,2
2439,ductal,ductal,2
2440,beta,beta,2
2441,beta,beta,2
2442,alpha,alpha,2
2443,macrophage,macrophage,2
2444,activated_stellate,activated_stellate,2
2445,alpha,alpha,2
2446,acinar,acinar,2
2447,acinar,acinar,2
2448,acinar,acinar,2
2449,acinar,acinar,2
2450,delta,delta,2
2451,acinar,acinar,2
2452,delta,delta,2
2453,acinar,acinar,2
2454,acinar,acinar,2
2455,acinar,acinar,2
2456,delta,delta,2
2457,alpha,alpha,2
2458,acinar,acinar,2
2459,acinar,acinar,2
2460,acinar,acinar,2
2461,acinar,acinar,2
2462,endothelial,endothelial,2
2463,acinar,acinar,2
2464,acinar,acinar,2
2465,acinar,acinar,2
2466,alpha,alpha,2
2467,acinar,acinar,2
2468,acinar,acinar,2
2469,acinar,acinar,2
2470,acinar,acinar,2
2471,acinar,acinar,2
2472,alpha,alpha,2
2473,acinar,acinar,2
2474,acinar,acinar,2
2475,alpha,alpha,2
2476,acinar,acinar,2
2477,alpha,alpha,2
2478,acinar,acinar,2
2479,beta,beta,2
2480,acinar,acinar,2
2481,delta,delta,2
2482,alpha,alpha,2
2483,ductal,ductal,2
2484,beta,beta,2
2485,acinar,acinar,2
2486,acinar,acinar,2
2487,delta,delta,2
2488,delta,delta,2
2489,alpha,alpha,2
2490,beta,beta,2
2491,beta,beta,2
2492,acinar,acinar,2
2493,acinar,acinar,2
2494,beta,beta,2
2495,delta,delta,2
2496,alpha,alpha,2
2497,alpha,alpha,2
2498,acinar,acinar,2
2499,acinar,acinar,2
2500,beta,beta,2
2501,beta,beta,2
2502,alpha,alpha,2
2503,alpha,alpha,2
2504,beta,beta,2
2505,ductal,ductal,2
2506,acinar,acinar,2
2507,beta,beta,2
2508,acinar,acinar,2
2509,alpha,alpha,2
2510,activated_stellate,activated_stellate,2
2511,acinar,acinar,2
2512,alpha,alpha,2
2513,alpha,alpha,2
2514,beta,beta,2
2515,ductal,ductal,2
2516,delta,delta,2
2517,alpha,alpha,2
2518,ductal,ductal,2
2519,acinar,acinar,2
2520,ductal,ductal,2
2521,beta,beta,2
2522,alpha,alpha,2
2523,beta,beta,2
2524,beta,beta,2
2525,acinar,acinar,2
2526,alpha,alpha,2
2527,ductal,ductal,2
2528,ductal,ductal,2
2529,beta,beta,2
2530,beta,beta,2
2531,acinar,acinar,2
2532,alpha,alpha,2
2533,activated_stellate,activated_stellate,2
2534,alpha,alpha,2
2535,alpha,alpha,2
2536,alpha,alpha,2
2537,acinar,acinar,2
2538,delta,delta,2
2539,beta,beta,2
2540,acinar,acinar,2
2541,alpha,alpha,2
2542,alpha,alpha,2
2543,beta,beta,2
2544,beta,beta,2
2545,alpha,alpha,2
2546,alpha,alpha,2
2547,acinar,acinar,2
2548,beta,beta,2
2549,alpha,alpha,2
2550,ductal,ductal,2
2551,beta,beta,2
2552,ductal,ductal,2
2553,acinar,acinar,2
2554,alpha,alpha,2
2555,alpha,alpha,2
2556,beta,beta,2
2557,alpha,alpha,2
2558,gamma,gamma,2
2559,alpha,alpha,2
2560,alpha,alpha,2
2561,alpha,alpha,2
2562,ductal,ductal,2
2563,activated_stellate,activated_stellate,2
2564,ductal,ductal,2
2565,alpha,alpha,2
2566,ductal,ductal,2
2567,alpha,alpha,2
2568,alpha,alpha,2
2569,delta,delta,2
2570,ductal,ductal,2
2571,beta,beta,2
2572,alpha,alpha,2
2573,alpha,alpha,2
2574,ductal,ductal,2
2575,ductal,ductal,2
2576,ductal,ductal,2
2577,alpha,alpha,2
2578,ductal,ductal,2
2579,alpha,alpha,2
2580,alpha,alpha,2
2581,ductal,ductal,2
2582,alpha,alpha,2
2583,acinar,acinar,2
2584,acinar,acinar,2
2585,acinar,acinar,2
2586,ductal,ductal,2
2587,ductal,ductal,2
2588,alpha,alpha,2
2589,alpha,alpha,2
2590,activated_stellate,activated_stellate,2
2591,beta,beta,2
2592,acinar,acinar,2
2593,alpha,alpha,2
2594,alpha,alpha,2
2595,acinar,acinar,2
2596,activated_stellate,activated_stellate,2
2597,ductal,ductal,2
2598,beta,beta,2
2599,ductal,ductal,2
2600,acinar,acinar,2
2601,alpha,alpha,2
2602,alpha,alpha,2
2603,ductal,ductal,2
2604,alpha,alpha,2
2605,alpha,alpha,2
2606,alpha,alpha,2
2607,alpha,alpha,2
2608,alpha,alpha,2
2609,alpha,alpha,2
2610,ductal,ductal,2
2611,alpha,alpha,2
2612,endothelial,endothelial,2
2613,alpha,alpha,2
2614,beta,beta,2
2615,endothelial,endothelial,2
2616,alpha,alpha,2
2617,alpha,alpha,2
2618,alpha,alpha,2
2619,beta,beta,2
2620,quiescent_stellate,quiescent_stellate,2
2621,beta,beta,2
2622,alpha,alpha,2
2623,beta,beta,2
2624,acinar,acinar,2
2625,alpha,alpha,2
2626,alpha,alpha,2
2627,alpha,alpha,2
2628,ductal,ductal,2
2629,beta,beta,2
2630,quiescent_stellate,quiescent_stellate,2
2631,ductal,ductal,2
2632,quiescent_stellate,quiescent_stellate,2
2633,endothelial,endothelial,2
2634,ductal,ductal,2
2635,ductal,ductal,2
2636,beta,beta,2
2637,endothelial,endothelial,2
2638,alpha,alpha,2
2639,beta,beta,2
2640,beta,beta,2
2641,beta,beta,2
2642,beta,beta,2
2643,quiescent_stellate,quiescent_stellate,2
2644,alpha,alpha,2
2645,ductal,ductal,2
2646,acinar,acinar,2
2647,acinar,acinar,2
2648,acinar,acinar,2
2649,acinar,acinar,2
2650,acinar,acinar,2
2651,acinar,acinar,2
2652,acinar,acinar,2
2653,beta,beta,2
2654,acinar,acinar,2
2655,acinar,acinar,2
2656,acinar,acinar,2
2657,acinar,acinar,2
2658,beta,beta,2
2659,delta,delta,2
2660,acinar,acinar,2
2661,ductal,ductal,2
2662,acinar,acinar,2
2663,acinar,acinar,2
2664,acinar,acinar,2
2665,acinar,acinar,2
2666,acinar,acinar,2
2667,acinar,acinar,2
2668,acinar,acinar,2
2669,acinar,acinar,2
2670,acinar,acinar,2
2671,alpha,alpha,2
2672,acinar,acinar,2
2673,acinar,acinar,2
2674,beta,beta,2
2675,alpha,alpha,2
2676,alpha,alpha,2
2677,delta,delta,2
2678,beta,beta,2
2679,beta,beta,2
2680,ductal,ductal,2
2681,gamma,gamma,2
2682,alpha,alpha,2
2683,acinar,acinar,2
2684,delta,delta,2
2685,delta,delta,2
2686,alpha,alpha,2
2687,beta,beta,2
2688,beta,beta,2
2689,alpha,alpha,2
2690,beta,beta,2
2691,alpha,alpha,2
2692,ductal,ductal,2
2693,delta,delta,2
2694,ductal,ductal,2
2695,alpha,alpha,2
2696,acinar,acinar,2
2697,activated_stellate,activated_stellate,2
2698,alpha,alpha,2
2699,activated_stellate,activated_stellate,2
2700,beta,beta,2
2701,beta,beta,2
2702,alpha,alpha,2
2703,alpha,alpha,2
2704,alpha,alpha,2
2705,ductal,ductal,2
2706,acinar,acinar,2
2707,beta,beta,2
2708,beta,ductal,2
2709,alpha,alpha,2
2710,alpha,alpha,2
2711,beta,beta,2
2712,acinar,acinar,2
2713,ductal,ductal,2
2714,gamma,gamma,2
2715,acinar,acinar,2
2716,alpha,alpha,2
2717,alpha,alpha,2
2718,ductal,ductal,2
2719,ductal,ductal,2
2720,acinar,acinar,2
2721,gamma,gamma,2
2722,ductal,ductal,2
2723,alpha,alpha,2
2724,alpha,alpha,2
2725,activated_stellate,activated_stellate,2
2726,alpha,alpha,2
2727,acinar,acinar,2
2728,acinar,acinar,2
2729,delta,delta,2
2730,alpha,alpha,2
2731,acinar,acinar,2
2732,alpha,alpha,2
2733,beta,beta,2
2734,acinar,acinar,2
2735,alpha,alpha,2
2736,alpha,alpha,2
2737,alpha,alpha,2
2738,alpha,alpha,2
2739,ductal,ductal,2
2740,alpha,alpha,2
2741,alpha,alpha,2
2742,alpha,alpha,2
2743,endothelial,endothelial,2
2744,activated_stellate,activated_stellate,2
2745,acinar,acinar,2
2746,alpha,alpha,2
2747,alpha,alpha,2
2748,alpha,alpha,2
2749,alpha,alpha,2
2750,beta,beta,2
2751,beta,beta,2
2752,acinar,acinar,2
2753,alpha,alpha,2
2754,alpha,alpha,2
2755,alpha,alpha,2
2756,macrophage,macrophage,2
2757,beta,beta,2
2758,alpha,alpha,2
2759,alpha,alpha,2
2760,alpha,alpha,2
2761,alpha,alpha,2
2762,delta,delta,2
2763,acinar,acinar,2
2764,alpha,alpha,2
2765,alpha,alpha,2
2766,alpha,alpha,2
2767,acinar,acinar,2
2768,acinar,alpha,2
2769,acinar,acinar,2
2770,alpha,alpha,2
2771,alpha,alpha,2
2772,activated_stellate,activated_stellate,2
2773,beta,beta,2
2774,beta,beta,2
2775,beta,beta,2
2776,alpha,alpha,2
2777,alpha,alpha,2
2778,alpha,alpha,2
2779,acinar,acinar,2
2780,beta,beta,2
2781,alpha,alpha,2
2782,beta,beta,2
2783,alpha,alpha,2
2784,alpha,alpha,2
2785,activated_stellate,activated_stellate,2
2786,beta,beta,2
2787,delta,delta,2
2788,alpha,alpha,2
2789,beta,delta,2
2790,alpha,alpha,2
2791,alpha,alpha,2
2792,endothelial,endothelial,2
2793,ductal,ductal,2
2794,beta,beta,2
2795,beta,beta,2
2796,alpha,alpha,2
2797,endothelial,endothelial,2
2798,alpha,alpha,2
2799,delta,delta,2
2800,alpha,alpha,2
2801,beta,beta,2
2802,beta,beta,2
2803,ductal,ductal,2
2804,endothelial,endothelial,2
2805,beta,beta,2
2806,beta,beta,2
2807,beta,beta,2
2808,endothelial,endothelial,2
2809,endothelial,endothelial,2
2810,acinar,acinar,2
2811,acinar,acinar,2
2812,acinar,acinar,2
2813,acinar,acinar,2
2814,acinar,acinar,2
2815,acinar,acinar,2
2816,acinar,acinar,2
2817,acinar,acinar,2
2818,acinar,acinar,2
2819,alpha,alpha,2
2820,acinar,acinar,2
2821,acinar,acinar,2
2822,acinar,acinar,2
2823,beta,beta,2
2824,acinar,acinar,2
2825,acinar,acinar,2
2826,acinar,acinar,2
2827,acinar,acinar,2
2828,ductal,ductal,2
2829,beta,beta,2
2830,acinar,acinar,2
2831,beta,beta,2
2832,acinar,acinar,2
2833,beta,beta,2
2834,activated_stellate,activated_stellate,2
2835,acinar,acinar,2
2836,acinar,acinar,2
2837,acinar,acinar,2
2838,alpha,alpha,2
2839,beta,beta,2
2840,acinar,acinar,2
2841,beta,beta,2
2842,alpha,alpha,2
2843,beta,beta,2
2844,alpha,alpha,2
2845,ductal,ductal,2
2846,acinar,acinar,2
2847,beta,beta,2
2848,acinar,acinar,2
2849,beta,beta,2
2850,beta,beta,2
2851,beta,beta,2
2852,alpha,alpha,2
2853,acinar,acinar,2
2854,alpha,alpha,2
2855,acinar,acinar,2
2856,ductal,ductal,2
2857,acinar,acinar,2
2858,beta,beta,2
2859,acinar,acinar,2
2860,beta,beta,2
2861,beta,ductal,2
2862,beta,beta,2
2863,beta,beta,2
2864,beta,beta,2
2865,alpha,alpha,2
2866,beta,beta,2
2867,ductal,ductal,2
2868,delta,delta,2
2869,delta,delta,2
2870,alpha,alpha,2
2871,endothelial,endothelial,2
2872,beta,beta,2
2873,ductal,ductal,2
2874,acinar,acinar,2
2875,beta,beta,2
2876,alpha,alpha,2
2877,beta,beta,2
2878,beta,beta,2
2879,beta,beta,2
2880,alpha,alpha,2
2881,acinar,acinar,2
2882,beta,beta,2
2883,beta,beta,2
2884,alpha,alpha,2
2885,alpha,alpha,2
2886,gamma,gamma,2
2887,alpha,alpha,2
2888,beta,beta,2
2889,ductal,ductal,2
2890,acinar,acinar,2
2891,alpha,alpha,2
2892,beta,beta,2
2893,alpha,alpha,2
2894,alpha,alpha,2
2895,beta,beta,2
2896,alpha,alpha,2
2897,acinar,acinar,2
2898,alpha,alpha,2
2899,acinar,acinar,2
2900,alpha,alpha,2
2901,ductal,ductal,2
2902,quiescent_stellate,acinar,2
2903,alpha,alpha,2
2904,alpha,alpha,2
2905,beta,beta,2
2906,alpha,alpha,2
2907,activated_stellate,activated_stellate,2
2908,acinar,acinar,2
2909,alpha,alpha,2
2910,alpha,alpha,2
2911,alpha,alpha,2
2912,beta,beta,2
2913,ductal,ductal,2
2914,alpha,alpha,2
2915,beta,beta,2
2916,delta,delta,2
2917,alpha,alpha,2
2918,beta,beta,2
2919,endothelial,endothelial,2
2920,activated_stellate,activated_stellate,2
2921,acinar,acinar,2
2922,gamma,gamma,2
2923,delta,delta,2
2924,ductal,ductal,2
2925,beta,beta,2
2926,alpha,alpha,2
2927,ductal,ductal,2
2928,alpha,alpha,2
2929,alpha,alpha,2
2930,alpha,alpha,2
2931,delta,delta,2
2932,beta,beta,2
2933,gamma,gamma,2
2934,alpha,alpha,2
2935,beta,beta,2
2936,alpha,alpha,2
2937,ductal,ductal,2
2938,acinar,acinar,2
2939,beta,beta,2
2940,beta,beta,2
2941,alpha,alpha,2
2942,alpha,alpha,2
2943,ductal,ductal,2
2944,acinar,acinar,2
2945,ductal,ductal,2
2946,acinar,acinar,2
2947,alpha,alpha,2
2948,ductal,ductal,2
2949,alpha,alpha,2
2950,ductal,ductal,2
2951,beta,beta,2
2952,acinar,acinar,2
2953,beta,beta,2
2954,alpha,alpha,2
2955,alpha,alpha,2
2956,alpha,alpha,2
2957,acinar,acinar,2
2958,alpha,alpha,2
2959,endothelial,endothelial,2
2960,ductal,ductal,2
2961,delta,delta,2
2962,ductal,ductal,2
2963,alpha,alpha,2
2964,ductal,ductal,2
2965,beta,beta,2
2966,beta,beta,2
2967,ductal,ductal,2
2968,endothelial,endothelial,2
2969,alpha,alpha,2
2970,beta,beta,2
2971,beta,beta,2
2972,alpha,alpha,2
2973,acinar,acinar,2
2974,beta,beta,2
2975,quiescent_stellate,quiescent_stellate,2
2976,acinar,acinar,2
2977,quiescent_stellate,quiescent_stellate,2
2978,alpha,alpha,2
2979,t_cell,t_cell,2
2980,beta,beta,2
2981,beta,beta,2
2982,beta,beta,2
2983,activated_stellate,activated_stellate,2
2984,endothelial,endothelial,2
2985,acinar,acinar,2
2986,acinar,acinar,2
2987,acinar,acinar,2
2988,acinar,acinar,2
2989,acinar,acinar,2
2990,delta,delta,2
2991,acinar,acinar,2
2992,delta,delta,2
2993,acinar,acinar,2
2994,beta,beta,2
2995,acinar,acinar,2
2996,beta,beta,2
2997,ductal,ductal,2
2998,delta,delta,2
2999,acinar,acinar,2
3000,acinar,acinar,2
3001,beta,beta,2
3002,ductal,ductal,2
3003,acinar,acinar,2
3004,acinar,acinar,2
3005,alpha,alpha,2
3006,delta,delta,2
3007,acinar,acinar,2
3008,beta,beta,2
3009,acinar,acinar,2
3010,delta,delta,2
3011,acinar,acinar,2
3012,alpha,alpha,2
3013,acinar,acinar,2
3014,acinar,acinar,2
3015,alpha,alpha,2
3016,acinar,acinar,2
3017,beta,acinar,2
3018,ductal,ductal,2
3019,beta,beta,2
3020,alpha,alpha,2
3021,beta,beta,2
3022,acinar,acinar,2
3023,beta,beta,2
3024,beta,beta,2
3025,ductal,ductal,2
3026,alpha,alpha,2
3027,activated_stellate,activated_stellate,2
3028,beta,beta,2
3029,acinar,acinar,2
3030,ductal,ductal,2
3031,beta,beta,2
3032,beta,beta,2
3033,acinar,acinar,2
3034,beta,beta,2
3035,delta,delta,2
3036,acinar,acinar,2
3037,beta,beta,2
3038,ductal,ductal,2
3039,beta,beta,2
3040,ductal,ductal,2
3041,delta,delta,2
3042,beta,beta,2
3043,beta,beta,2
3044,alpha,alpha,2
3045,acinar,acinar,2
3046,beta,beta,2
3047,alpha,alpha,2
3048,beta,beta,2
3049,acinar,acinar,2
3050,beta,beta,2
3051,ductal,ductal,2
3052,acinar,acinar,2
3053,alpha,alpha,2
3054,alpha,alpha,2
3055,delta,delta,2
3056,alpha,alpha,2
3057,beta,beta,2
3058,alpha,alpha,2
3059,alpha,alpha,2
3060,alpha,alpha,2
3061,acinar,beta,2
3062,alpha,alpha,2
3063,alpha,alpha,2
3064,alpha,alpha,2
3065,ductal,ductal,2
3066,delta,delta,2
3067,ductal,ductal,2
3068,alpha,alpha,2
3069,beta,beta,2
3070,ductal,ductal,2
3071,delta,delta,2
3072,ductal,ductal,2
3073,acinar,acinar,2
3074,alpha,alpha,2
3075,beta,beta,2
3076,alpha,alpha,2
3077,alpha,alpha,2
3078,beta,beta,2
3079,beta,beta,2
3080,beta,beta,2
3081,ductal,ductal,2
3082,beta,beta,2
3083,alpha,alpha,2
3084,ductal,ductal,2
3085,alpha,alpha,2
3086,alpha,alpha,2
3087,beta,beta,2
3088,alpha,alpha,2
3089,ductal,ductal,2
3090,ductal,ductal,2
3091,delta,delta,2
3092,alpha,alpha,2
3093,alpha,alpha,2
3094,alpha,alpha,2
3095,activated_stellate,activated_stellate,2
3096,alpha,alpha,2
3097,beta,beta,2
3098,ductal,ductal,2
3099,alpha,alpha,2
3100,gamma,gamma,2
3101,activated_stellate,activated_stellate,2
3102,alpha,alpha,2
3103,beta,beta,2
3104,acinar,acinar,2
3105,alpha,alpha,2
3106,acinar,acinar,2
3107,beta,beta,2
3108,beta,beta,2
3109,alpha,alpha,2
3110,acinar,acinar,2
3111,beta,beta,2
3112,beta,beta,2
3113,acinar,acinar,2
3114,alpha,alpha,2
3115,acinar,acinar,2
3116,alpha,alpha,2
3117,alpha,alpha,2
3118,beta,beta,2
3119,ductal,ductal,2
3120,ductal,ductal,2
3121,ductal,ductal,2
3122,alpha,alpha,2
3123,beta,beta,2
3124,endothelial,endothelial,2
3125,alpha,alpha,2
3126,beta,beta,2
3127,alpha,alpha,2
3128,alpha,alpha,2
3129,quiescent_stellate,quiescent_stellate,2
3130,acinar,acinar,2
3131,alpha,alpha,2
3132,alpha,alpha,2
3133,acinar,acinar,2
3134,ductal,ductal,2
3135,alpha,alpha,2
3136,acinar,acinar,2
3137,alpha,alpha,2
3138,beta,beta,2
3139,beta,beta,2
3140,ductal,ductal,2
3141,beta,beta,2
3142,alpha,alpha,2
3143,acinar,acinar,2
3144,ductal,ductal,2
3145,endothelial,endothelial,2
3146,beta,beta,2
3147,quiescent_stellate,quiescent_stellate,2
3148,alpha,alpha,2
3149,alpha,alpha,2
3150,beta,beta,2
3151,beta,beta,2
3152,endothelial,endothelial,2
3153,ductal,ductal,2
3154,alpha,alpha,2
3155,alpha,alpha,2
3156,ductal,ductal,2
3157,delta,delta,2
3158,delta,delta,2
3159,alpha,alpha,2
3160,beta,beta,2
3161,beta,beta,2
3162,alpha,alpha,2
3163,alpha,alpha,2
3164,beta,beta,2
3165,ductal,ductal,2
3166,alpha,alpha,2
3167,delta,delta,2
3168,beta,beta,2
3169,activated_stellate,activated_stellate,2
3170,alpha,alpha,2
3171,beta,beta,2
3172,beta,beta,2
3173,macrophage,macrophage,2
3174,ductal,ductal,2
3175,alpha,alpha,2
3176,beta,beta,2
3177,ductal,ductal,2
3178,beta,beta,2
3179,beta,beta,2
3180,alpha,alpha,2
3181,ductal,ductal,2
3182,alpha,alpha,2
3183,ductal,ductal,2
3184,alpha,alpha,2
3185,beta,beta,2
3186,alpha,alpha,2
3187,beta,beta,2
3188,alpha,alpha,2
3189,beta,beta,2
3190,alpha,alpha,2
3191,delta,delta,2
3192,alpha,alpha,2
3193,alpha,alpha,2
3194,gamma,gamma,2
3195,alpha,alpha,2
3196,alpha,alpha,2
3197,ductal,ductal,2
3198,ductal,ductal,2
3199,beta,beta,2
3200,beta,beta,2
3201,beta,beta,2
3202,delta,delta,2
3203,alpha,alpha,2
3204,beta,beta,2
3205,beta,beta,2
3206,beta,beta,2
3207,beta,beta,2
3208,alpha,alpha,2
3209,ductal,ductal,2
3210,ductal,ductal,2
3211,ductal,ductal,2
3212,delta,delta,2
3213,beta,beta,2
3214,ductal,ductal,2
3215,beta,beta,2
3216,beta,beta,2
3217,ductal,ductal,2
3218,beta,beta,2
3219,alpha,alpha,2
3220,beta,beta,2
3221,gamma,gamma,2
3222,alpha,alpha,2
3223,alpha,alpha,2
3224,beta,beta,2
3225,epsilon,epsilon,2
3226,gamma,gamma,2
3227,alpha,alpha,2
3228,delta,delta,2
3229,alpha,alpha,2
3230,beta,beta,2
3231,alpha,alpha,2
3232,activated_stellate,activated_stellate,2
3233,alpha,alpha,2
3234,endothelial,endothelial,2
3235,activated_stellate,activated_stellate,2
3236,alpha,alpha,2
3237,ductal,ductal,2
3238,alpha,alpha,2
3239,alpha,alpha,2
3240,endothelial,endothelial,2
3241,beta,beta,2
3242,ductal,ductal,2
3243,alpha,alpha,2
3244,ductal,ductal,2
3245,quiescent_stellate,quiescent_stellate,2
3246,beta,beta,2
3247,alpha,alpha,2
3248,activated_stellate,activated_stellate,2
3249,alpha,alpha,2
3250,alpha,alpha,2
3251,beta,beta,2
3252,activated_stellate,activated_stellate,2
3253,beta,beta,2
3254,beta,beta,2
3255,gamma,gamma,2
3256,alpha,alpha,2
3257,beta,beta,2
3258,beta,beta,2
3259,beta,beta,2
3260,gamma,gamma,2
3261,delta,delta,2
3262,ductal,ductal,2
3263,alpha,alpha,2
3264,ductal,ductal,2
3265,delta,delta,2
3266,beta,beta,2
3267,beta,beta,2
3268,ductal,ductal,2
3269,beta,beta,2
3270,alpha,alpha,2
3271,ductal,ductal,2
3272,alpha,alpha,2
3273,quiescent_stellate,quiescent_stellate,2
3274,gamma,gamma,2
3275,beta,beta,2
3276,ductal,ductal,2
3277,beta,beta,2
3278,beta,beta,2
3279,ductal,ductal,2
3280,alpha,alpha,2
3281,ductal,ductal,2
3282,delta,delta,2
3283,beta,beta,2
3284,beta,beta,2
3285,ductal,ductal,2
3286,ductal,ductal,2
3287,alpha,alpha,2
3288,activated_stellate,activated_stellate,2
3289,beta,beta,2
3290,alpha,alpha,2
3291,beta,beta,2
3292,delta,delta,2
3293,beta,beta,2
3294,ductal,ductal,2
3295,ductal,ductal,2
3296,activated_stellate,activated_stellate,2
3297,beta,beta,2
3298,macrophage,macrophage,2
3299,beta,beta,2
3300,beta,beta,2
3301,delta,delta,2
3302,ductal,ductal,2
3303,beta,beta,2
3304,delta,delta,2
3305,quiescent_stellate,quiescent_stellate,2
3306,activated_stellate,activated_stellate,2
3307,ductal,ductal,2
3308,ductal,ductal,2
3309,alpha,alpha,2
3310,ductal,beta,2
3311,beta,beta,2
3312,beta,beta,2
3313,gamma,gamma,2
3314,ductal,ductal,2
3315,beta,beta,2
3316,alpha,alpha,2
3317,beta,beta,2
3318,beta,beta,2
3319,beta,beta,2
3320,beta,beta,2
3321,beta,beta,2
3322,ductal,ductal,2
3323,alpha,alpha,2
3324,ductal,ductal,2
3325,gamma,gamma,2
3326,activated_stellate,activated_stellate,2
3327,ductal,ductal,2
3328,beta,beta,2
3329,beta,beta,2
3330,beta,beta,2
3331,delta,delta,2
3332,ductal,ductal,2
3333,alpha,alpha,2
3334,beta,beta,2
3335,ductal,ductal,2
3336,beta,beta,2
3337,ductal,ductal,2
3338,activated_stellate,activated_stellate,2
3339,beta,beta,2
3340,alpha,alpha,2
3341,delta,delta,2
3342,gamma,gamma,2
3343,alpha,alpha,2
3344,beta,beta,2
3345,ductal,ductal,2
3346,ductal,ductal,2
3347,beta,beta,2
3348,ductal,ductal,2
3349,beta,beta,2
3350,beta,beta,2
3351,beta,beta,2
3352,delta,delta,2
3353,beta,beta,2
3354,gamma,gamma,2
3355,beta,beta,2
3356,delta,delta,2
3357,alpha,alpha,2
3358,delta,delta,2
3359,alpha,alpha,2
3360,delta,delta,2
3361,ductal,ductal,2
3362,ductal,ductal,2
3363,beta,beta,2
3364,alpha,alpha,2
3365,beta,beta,2
3366,ductal,ductal,2
3367,beta,beta,2
3368,activated_stellate,activated_stellate,2
3369,gamma,gamma,2
3370,alpha,alpha,2
